web-scraper-order,web-scraper-start-url,item,item-href,FullPrice,MtTot,MtUtil,Bdroom,Bath,Description,PriceUnit,WebDesc,PublishedDate
"1594173407-860","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaMetro Villa Frei/Simon Bolivar/Diagonal OteDepartamento - Usado en venta 3  2  110 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/metro-villa-frei-simon-bolivar-diagonal-ote/919443?o=resultado_lista_seo_info","UF  6.500","110 m²","102 m²","3","2","Procasa Araneda & Aguiar - Cod 28058) Amplio departamento de 3 dormitorios y 2 baños. Ubicado en tranquilo sector de calles arboladas con excelente conectividad al resto de la ciudad por avenidas Simon Bolivar, Diagonal Oriente y Montenegro. Se distribuye en dormitorio principal con 1 baño en suite, walk-in closet, 2 dormitorios amplios, 1 baño completo, luminoso living-comedor junto, cocina independiente, loggia y terraza de vista despejada al Norte. Se vende con 1 estacionamiento en superficie y 1 bodega en subterráneo. Edificio con hermosas áreas verdes y en sus alrededores cuenta con destacados colegios, supermercados, restaurantes y comercios de barrio.","UF  6.500","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","29-05-2020"
"1594173397-856","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaBROWN SUR / PLAZA ÑUÑOA / IRARRAZAVALDepartamento - Usado en venta 3  2  110 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/brown-sur-plaza-nunoa-irarrazaval/1404772?o=resultado_lista_seo_info","UF  6.150","110 m²","110 m²","3","2","Hermoso departamento de 110 metros totales y 100 metros útiles aproximados muy cerca de la Plaza Ñuñoa,  Construcción 2006, gran conectividad, cercano a la estación del Metro Chile España (Linea 3), diversidad de comercio, supermercados, farmacias, panaderias, teatros, cafés, plazas e infinidad de entretención, en pleno corazón de Ñuñoa.

Cuenta con  3 dormitorios, principal en suite, 2 baños, cocina estilo tradicional, loggia, living comedor y amplia terraza con orientación nororiente. Pisos alfombrados en dormitorios, pisos ceramicos en baños, cocina y terraza, piso flotante en living comedor y pasillos.

Edificio equipado con piscina, sala de eventos, quincho, estacionamientos de visita y conserjería 24/7.

Incluye un estacionamiento y una bodega

Gastos comunes: $ 145.000 aproximados 

Contribuciones $ 100.000. aproximados.

Gran oportunidad! Visítalo lo antes posible!

Información suministrada por el dueño.

Más información:  Hugo López / hlopez@hrcorredores.com / +569 3021 7215 

O escríbenos a: contacto@hrcorredores.com /  +562 2233 2482 / +569 4286 8578","UF  6.150","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","15-05-2020"
"1594173405-859","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaLos CerezosDepartamento - Usado en venta 3  2  100 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/los-cerezos/1441059?o=resultado_lista_seo_info","UF  6.440","100 m²","100 m²","3","2","Departamento en venta en el excelente barrio de ñuñoa, cercano a metro villa frei, parques, comercio restaurantes y colegios, entre av Irarrazaval y OtawaCaracterísticas - Amplio living comedor - 3 dormitorios, piso flotante con espacio a camas matrimoniales con closet - 2 baños - Cocina amoblada piso cerámico independiente y logia- 2 terrazas amplias - 1 estacionamiento- 1 bodega- Ubicado piso 2 de 22, orientacion- Gastos ComunesOtrosPiscina,sala de eventos,sala de juegos ,gimnasio,áreas verdes.""NADIE EN EL MUNDO VENDE MAS BIENES RAICES QUE REMAX""","UF  6.440","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","29-05-2020"
"1594173399-857","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaIRARRAZABAL/PEDRO TORRESDepartamento - Usado en venta 4  3  110 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/irarrazabal-pedro-torres/859790?o=resultado_lista_seo_info","UF  6.783","110 m²","110 m²","4","3","PROCASA, Cristian Vial, ofrece lindo Departamento en excelente estado ubicado a 2 cuadras de Plaza Ñuñoa. 4 dormitorios 3 baños, Terraza hacia la cordillera. Piscina,Quincho, Sala de eventos.  Cerca de Supermercados Colegios, Akros, Manuel de Salas. Cercano a Próxima estación de Metro. parques,Locomoción, Restauranes.  Coordinar Visita!!!","UF  6.783","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","21-05-2020"
"1594173382-852","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaDEPARTAMENTO 3 DORMITORIOS JOSE DOMINGO CAÑASDepartamento - Usado en venta 3  2  100 m² 100 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/departamento-3-dormitorios-jose-domingo-canas/1472155?o=resultado_lista_seo_info","UF  6.700","100 m²","100 m²","3","2","Aproveche, solo 1% comisión de corretaje 
Edificio año 2016, sólido en Av. José Domingo Cañas 2000
En un sector privilegiado de ÑUÑOA 
100 metros totales 
Orientación Norte
Gastos Comunes $120.000 
Contribuciones $88.000 
Precio venta 6.700 UF
piso 2
3 dormitorios (uno en suite con Walk in closet) 
2 baños completos 
Terraza en suite y living
Cocina amoblada y equipada 
Calefacción 
Bodega subterránea 
Estacionamiento 
Quincho
Salas de evento espaciosa e iluminada 
Piscina enorme
Terraza
Gimnasio 
Estacionamientos de visitas 
Excelente conectividad","UF  6.700","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","05-05-2020"
"1594173429-868","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaAv. Ricardo Lyon/Capitán OrellaDepartamento - Usado en venta 4  3  108 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/av-ricardo-lyon-capitan-orella/1350763?o=resultado_lista_seo_info","UF  6.950","0 m²","108 m²","4","3","Procasa, Aleida Lama Propiedades. Amplio departamento de hermoso diseño, ubicado en excelente sector de Ñuñoa, a 5 min caminando de Metro Ñuñoa y a dos cuadras de supermercado Lider. Presenta 4 dormitorios, 3 baños, dormitorio principal en suite y walk in closet. Cuenta con dos terrazas, una de ellas en dormitorio principal. Presenta cocina independiente totalmente equipada. incluye ademas full dependencias como piscina, gimnasio, sala multiuso entre otros. Cercana a farmacias, bancos y comercio en general. Excelente oportunidad que no puede dejar de visitar.","UF  6.950","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","23-06-2020"
"1594173370-847","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaHERNAN CORTES / AV. PEDRO DE VALDIVIADepartamento - Usado en venta 3  2  101 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/hernan-cortes-av-pedro-de-valdivia/1341760?o=resultado_lista_seo_info","UF  6.985","101 m²","101 m²","3","2","Amplio y cómodo departamento de 91 metros cuadrados útiles y 101 metros totales aproximados, ubicado en calle Hernán Cortes casi esquina Avenida Pedro de Valdivia, entre Avenida Sucre y Diagonal Oriente.

Cuenta con 3 amplios dormitorios, principal en suit, 2 baños completos, cocina tradicional equipada y amoblada, logia, hall de entrada, living comedor con salida a terraza con orientación poniente, en piso 3.

Todos los dormitorios espaciosos y con closets, dormitorio principal con salida a terraza cerrada. Todo el departamento con piso flotante, baños con piso de cerámica y cocina con piso de porcelanato. Cocina remodelada con muebles de alta calidad y con gran capacidad de almacenaje.

Incluye 1 estacionamiento y 1 bodega.

Edificio construido en el año 1995, en excelente estado de conservación, sello verde, sin daños post terremoto. Cuenta con salón de eventos con cocina totalmente equipada y con baños separados para hombres y mujeres. También dispone de bicicletero, accesos controlados, cámaras de seguridad y conserjería 24/7. 

Gastos comunes $100.000.- aproximados.
Contribuciones $89.000.- trimestral aproximados. 

Estacionamiento en superficie, de uso y goce exclusivo para el departamento. No paga contribuciones (Sin Rol).

Posibilidad de arrendar un segundo estacionamiento en el mismo edificio.

Gran ubicación, en sector de gran plusvalía, en el límite de las comunas de Ñuñoa y Providencia. A sólo 10 minutos caminando de las estaciones de Metro Inés de Suárez y de la Estación Ñuñoa.

Más información: contacto@hrcorredores.com  /  +562 2233 2482  /  +569 4286 8578  /  +569 4406 3973","UF  6.985","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","15-04-2020"
"1594173422-866","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaAVDA. SALVADOR - AVENIDA GRECIADepartamento - Usado en venta 3  2  116 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/avda-salvador-avenida-grecia/1498224?o=resultado_lista_seo_info","UF  6.443,79","116 m²","110 m²","3","2","AP0050
Amplio departamento en Ñuñoa, excelente oportunidad!!!
A pocos minutos de metros Irarrázaval
3 Dormitorios 2 Baños 2 Estacionamientos y Bodega
Gastos Comunes $110.000

Características:
110 m² construidos y 6 m² terraza
Hall de entrada
3 dormitorios con closet
Amplio living comedor con salida a terraza cerrada
Cocina tradicional de gran tamaño
Gran dormitorio principal en suite
Segundo amplio dormitorio
Orientación sur
2 Estacionamiento y bodega

Características del Edificio:
Estacionamientos de visitas

Para obtener más información sobre la propiedad o coordinar una visita favor comunicarse con Marucela Pineda al +569 5749 8039","UF  6.443,79","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","22-06-2020"
"1594173394-855","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaHERNAN CORTES / RICARDO LYONDepartamento - Usado en venta 3  2  101 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/hernan-cortes-ricardo-lyon/1418582?o=resultado_lista_seo_info","UF  6.985","101 m²","101 m²","3","2","Departamento de 101 metros totales aproximados, en excelente ubicación en calle Hernán Cortes entre Ricardo Lyon y Avenida Pedro de Valdivia.

Cuenta con 3 amplios dormitorios, principal en suit, 2 baños completos, cocina tradicional equipada y amoblada, logia, hall de entrada, living comedor con salida a terraza con orientación poniente, en piso 3.

Todos los dormitorios espaciosos y con closets, dormitorio principal con salida a terraza cerrada. Todo el departamento con piso flotante, baños con piso de cerámica y cocina con piso de porcelanato. Cocina remodelada con muebles de alta calidad y con gran capacidad de almacenaje.

Incluye 1 estacionamiento y 1 bodega. Posibilidad de arrendar un segundo estacionamiento.

Edificio construido en el año 1995, en excelente estado de conservación, sello verde, sin daños post terremoto. Cuenta con salón de eventos con cocina totalmente equipada y con baños separados para hombres y mujeres. También dispone de bicicletero, accesos controlados, cámaras de seguridad y conserjería 24/7. 

Gastos comunes $100.000.- aproximados.
Contribuciones $89.000.- trimestral aproximados. 

Estacionamiento en superficie, de uso y goce exclusivo para el departamento. No paga contribuciones (Sin Rol).

Posibilidad de arrendar un segundo estacionamiento en el mismo edificio.

Gran ubicación, en sector de gran plusvalía, en el límite de las comunas de Ñuñoa y Providencia. A sólo 10 minutos caminando de las estaciones de Metro Inés de Suárez y de la Estación Ñuñoa.

Más información: contacto@hrcorredores.com  /  +562 2233 2482  /  +569 4286 8578  /  +569 4406 3973","UF  6.985","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","07-05-2020"
"1594173416-864","https://www.toctoc.com/Venta/departamento/metropolitana/nunoa?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","ÑuñoaDublé AlmeydaDepartamento - Usado en venta 3  2  9088 m²","https://www.toctoc.com/propiedades/compracorredorasr/departamento/nunoa/duble-almeyda/1499957?o=resultado_lista_seo_info","UF  6.200","9.088 m²","9.088 m²","3","2","VENTA DEPARTAMENTO ÑUÑOA, DUBLÉ ALMEYDA
Cómodo departamento, estratégicamente ubicado

La propiedad consta de hall de distribución, living comedor extendido a la terraza, cocina equipada, logia, 3 dormitorios. Dormitorio principal en suite con walk in closet.
Baño compartido
Escritorio
Áreas secas, piso flotante.
áreas húmedas, piso de porcelanato
Calefacción por losa radiante
90.88 mts2 totales
Edificio año 2007
Estacionamiento
Bodega

Orientación: Oriente

Gastos comunes $ 130.000 incluye agua caliente

El edificio tiene estacionamientos de visitas, sala de eventos, quincho, piscina, lavandería, gimnasio

PRECIO DE VENTA UF 6200","UF  6.200","Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación","18-06-2020"
