web-scraper-order,web-scraper-start-url,item,item-href,FullPrice,MtTot,MtUtil,Bdroom,Bath,Description,PriceUnit,WebDesc,PublishedDate
"1594172899-755","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoMONEDA CON HERRERACasa - Usado en venta 3  1  129 m² 129 m²","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/moneda-con-herrera/1404724?o=resultado_lista_seo_info","$  200.000.000","0 m²","129 m²","3","1","Casco historico, casa con años de antigüedad de gran Terreno en la calle Moneda , 129 m² a pasos del metro Quinta Normal, y cerca de colegios y hospital, excelente para la inversión en edificación de:
 centros de comercio,  de esparcimiento,  educación o encuentros sociales. La casa en si, cuenta con 3 habitaciones, 1 cocina 2 bodegas y un baño.","$  200.000.000","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","21-01-2020"
"1594172931-767","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoSIN COMISIÓN - Hermosa Casa en Matta SurCasa - Usado en venta 5  2  125 m² 174 m²","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/sin-comision-hermosa-casa-en-matta-sur/1460778?o=resultado_lista_seo_info","$  174.000.000","125 m²","0 m²","5","2","¡¡OPORTUNIDAD!! COMPRA SIN COMISIÓN y AHORRA $ 4.140.000.-

Esta hermosa casa se encuentra ubicada en calle Artemio Gutierrez, en un tranquilo sector residencial cercano a colegios, supermercados, comercios y áreas verdes. Posee excelente conectividad a través de Av. Matta y Vicuña Mackenna; a 10 minutos caminando de estación de Metro Avenida Matta y 15 minutos de Metro Irarrázaval, Linea 3.

Su distribución interior considera hall de acceso, living comedor equipado con salamandra y equipo de aire acondicionado. Salida a patio interior con linda pérgola y árboles. Cocina remodelada muy iluminada, equipada con horno, encimera eléctrica y campana. Dormitorio principal con amplios closets, dos dormitorios de buen tamaño. Baño completo renovado.  

Su distribución exterior considera dos dormitorios, uno de ellos de buen tamaño y el otro más pequeño, ideal para oficina o taller. 
Loggia y bodega exterior.

Espectacular casa del año 1948, construida en albañilería confinada con piso de madera. Cercano a áreas verdes: A media cuadra del Proyecto Matta Sur, lugar que será transformado en un espacio público con jardines y equipamiento comunitario; y a una cuadra de Plaza Gacitúa. Gran oportunidad para vivienda o uso comercial.

CARACTERÍSTICAS RELEVANTES:
- Casa refaccionada con instalaciones eléctricas nuevas
- Excelente distribución
- Tranquilo sector residencial
- A pasos de estación de metro y áreas verdes
- Orientación Poniente
- Piso parquet en toda la casa, salvo baldosas en cocina y cerámica en baños
- Bajas contribuciones: $33.500.-","$  174.000.000","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","16-04-2020"
"1594172947-773","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoIngeniero Obrech  2069, SantiagoCasa - Usado en venta 7  2  180 m² 250 m²","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/ingeniero-obrech-2069-santiago/1474532?o=resultado_lista_seo_info","$  135.000.000","180 m²","0 m²","7","2","(Canje)  Venta Propiedad con Excelente Ubicación en Santiago Centro, calle Ingeniero Obrech  entre Franklin y Arauco, lugar de gran desarrollo comercial con variadas alternativas de comercio, cercano a metro Bio Bio.  El terreno  cuenta con 250 mts2 y tiene con una Casa  de 1 piso construcción antigua. Living comedor cocina 7 dormitorios 2 baños, la propiedad cuenta con una excelente proyección comercial por su privilegiada ubicación y se puede transformar en un  negocio para inversionistas, su valor de venta es de 135 millones. Mayor información al 56993382784 mónica Orrego, corredora de propiedades","$  135.000.000","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","07-05-2020"
"1594172938-769","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoTocornal/Hospital Clínico San BorjaCasa - Usado en venta 3  2  125 m² 152 m²","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/tocornal-hospital-clinico-san-borja/1464607?o=resultado_lista_seo_info","$  170.000.000","0 m²","125 m²","3","2","46154. Cómoda Casa pareada de 1 piso con doble entrada por calle y pasaje cerrado. Cuenta con living comedor con salida a patio de luz, cocina amoblada, 3 dormitorios principal en suite. 2 baños. Pisos flotante y cerámicos, 2 calefont, alcantarillado propio. 1 estacionamiento en garaje.  Contribuciones $ 100.000 cuota trimestral.    Ubicada en tranquilo y consolidado sector de Santiago, con accesos en su entorno inmediato a comercio, centros de salud, supermercados, restaurantes, colegios, locomoción pública y metro Av.Matta.    Metraje de la propiedad entregado por propietario (sujeto a confirmación).","$  170.000.000","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","23-04-2020"
"1594172957-776","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoAGUSTIN EDWARDS 2172, SantiagoCasa - Usado en venta 3  2  129 m² 163 m²","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/agustin-edwards-2172-santiago/1219046?o=resultado_lista_seo_info","$  190.000.000","129 m²","0 m²","3","2","Hermosa casa sector Av. Beaucheff/Club Hípico/ Rondizzoni. 163 mts terreno /129 M2 construidos, barrio residencial, patrimonio cultural. 1er piso:  living comedor separados, cocina cerrada, despensa, comedor diario, lavadero, bodega, piso cerámico. 2do piso: 2 amplios dormitorios con aire acondicionado, 1 baño y walking closet. Cuenta ademas con amplio departamento interior independiente, living comedor, 1 dormitorio, baño, cocina cerrada. Posee portón eléctrico, cerco electrico, patio abierto con parra, naranjo y limonero. Cercano a estación de metro Rondizzoni, barrio organizado y con alarma comunitaria. 

        

        
            
        Servicios:Calefaccion","$  190.000.000","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","27-05-2020"
"1594172911-759","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoCasa comercial , Metro Ñuble, SantiagoCasa - Usado en venta 3  3  180 m² 180 m²","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/casa-comercial-metro-nuble-santiago/1431087?o=resultado_lista_seo_info","$  165.000.000","180 m²","0 m²","3","3","Casa Comercial, a pasos del Metro Ñuble, Uso se suelo comercial. Se aceptan ofertas contado. Visitas con Corredor de Propiedades Elly Aguilar +56 9 78356365","$  165.000.000","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","27-02-2020"
"1594172972-782","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoSan Pablo, SantiagoCasa - Usado en venta 6  2  200 m² 200 m²","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/san-pablo-santiago/1450478?o=resultado_lista_seo_info","UF  4.500","200 m²","0 m²","6","2","Oportunidad Única. Inmueble habitacional con potencial comercial ubicado en calle Maipú a pasos de avenida San Pablo, cercana a Metro Quinta Normal L5. Cuenta con alto flujo peatonal y vehicular. Actualmente se encuentra con destino habitacional y arrendada en $900.000 por mes. Propiedad apta para local comercial o bodega. Cercana a Barrio Yungay, servicios y equipamiento de todo tipo, comercio, bancos, restoranes, colegios, universidad, transporte, parque Quinta Normal. Buena accesibilidad, a través de Matucana o San Pablo.Propiedad cuenta con 6 dormitorios y 2 baños. (Ver distribución en la última foto).(Servicio de Gestión de corretaje 2% + IVA)","UF  4.500","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","01-07-2020"
"1594172963-778","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","Santiagosargento aldeaCasa - Usado en venta 3  3  119 m² 193 m²","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/sargento-aldea/1495709?o=resultado_lista_seo_info","$  165.000.000","0 m²","119 m²","3","3","- Exelente Casa en Barrio Seguro-   Antejardin-  Gran Hall de Entrada-  Amplio Living y comedor-  Puertas de madera de calidad-  Dormitorio Principal  en suite-  Segundo dormitorio espacioso con closet-  Segundo baño remodelado completo-  Tercer dormitorio ubicado cerca de la cocina con baño medio baño-  Cocina amplia y amoblada. Mueble de granito-  Comedor de diario-  Jardín con quincho y terraza.-  Lavandería-  Puertas de Madera-  Piso Flotante-  Se entrega Pintado-  Estacionamiento Techado con portón.Cerca de:Parque O'HigginsMovistar ArenaUniversidadesColegiosJardines InfantilesFarmaciaComercioMetro y Movilización a dos cuadrasNuevo Precio Imperdible!!!!!!","$  165.000.000","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","12-06-2020"
"1594172945-772","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoJOAQUIN VICUÑA 1015, SantiagoCasa - Usado en venta 3  2  117 m² 137 m²","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/joaquin-vicuna-1015-santiago/1471078?o=resultado_lista_seo_info","UF  5.100","117 m²","0 m²","3","2","Casa remodelada de fachada contínua.Consta de :2 dormitorios amplios con ventanas de termopanel.1 habitación de doble altura (2 pisos) con aislación acústica (sala de música).Living/comedor con ladrillo a la vista.Cocina.Patio.2 baños, uno nuevo.BodegaA 4 cuadras del Metro Irarrázaval.Bajas contribuciones.Vende directo dueño.

        

        
            
        Distribución:AntejardinSala EstarServicios:AlarmaPiscinaChimeneaJacuzziPorton AutomaticoCocina:Comedor DiarioCocina Equipada","UF  5.100","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","02-05-2020"
"1594172967-780","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoCasa en Venta Barrio BrasilCasa - Usado en venta 4  2  146 m² 160 m²","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/casa-en-venta-barrio-brasil/1506852?o=resultado_lista_seo_info","$  149.000.000","146 m²","160 m²","4","2","Amplia casa de 4 dormitorios en tradicional barrio de Santiago. Tiene 160 m2 de terreno, 145 m2 construídos, 4 dormitorios, 2 baños, techos altos, 2 patios -uno de ellos techado-, hall de entrada. La propiedad se encuentra cercana a Estación de metro Cumming, restaurantes, establecimientos educacionales, supermercados. Contacto al +56986954109 o contacto@troyaxpropiedades.cl","$  149.000.000","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","29-06-2020"
"1594172949-774","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoPortugal/VictoriaCasa - Usado en venta 6  1  130 m² 124 m²","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/portugal-victoria/1358303?o=resultado_lista_seo_info","UF  4.629","0 m²","130 m²","6","1","OPORTUNIDAD: CASA ANTIGUA, DESOCUPADA, PARA REMODELAR, CON RECEPCIÓN FINAL, DESTINO USO COMERCIAL, en barrio industrial, comercial y profesional, apta para Oficinas, Bodegas, Empresa y/o Taller, a 2 cuadras de Avda. Matta y Vicuña Mackenna . Próxima a Bancos, Colegios, Comercio, Proyectos inmobiliarios y a 15 Minutos centro de Santiago. Metro Lineas 5 y 6.
Contactar a email eugeniab@vivaqui.com +56 9 73371285/ 222175555, 

DESCRIPCIÓN:: 6 privados buen tamaño, 1 baño, cocina, bodegas, alarma. Habilitada para corriente trifásica, conexiones instaladas para hacer un segundo baño.
Superficie 130 metros aprox. construidos. en 2 pisos. Exenta de Contribuciones.
NO tiene estacionamiento.
ID28245","UF  4.629","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","11-05-2020"
"1594172928-766","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoGeneral Gana, CarmenCasa - Usado en venta 3  2  200 m² 340 m²","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/general-gana-carmen/1315219?o=resultado_lista_seo_info","UF  6.460","0 m²","200 m²","3","2","Excelente propiedad, en una zona de gran plusvalía. 



CARACTERÍSTICAS

- 200 /340 m2
- 3 Dormitorios
- 2 Baños
- Living comedor separados
- Escritorio
- Cocina amoblada, logia y comedor de diario","UF  6.460","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","15-04-2020"
"1594172974-783","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoMONEDA: ENTRE HERRERA Y MAIPÚCasa - Usado en venta 3  2  122 m² 134 m²","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/moneda-entre-herrera-y-maipu/1507834?o=resultado_lista_seo_info","UF  6.990","0 m²","122 m²","3","2","ATENCIÓN INVERSIONISTAS.

Propiedad con gran potencial para remodelar y habilitar. Excelente ubicación y conectividad, cercano a las estaciones Quinta Normal,  Estación Central y Unión Latino Americana.  Entorno con variado equipamiento y actividades, de alto flujo vehicular y peatonal. 

Usos permitidos: comercio, hospedaje, educación, talleres artesanales. Se puede utilizar el 100% del terreno para este tipo de actividades con altura máxima edificable 12.5 mts.

Actualmente la construcción posee 5 dependencias, cocina, 2 baños, un patio interior de 12 m2 aprox.

Consulte por el CIP
Medidas informadas por dueño.

Agende su visita!
Agente Celia Gutiérrez +569 9596 9688  -  celia.gutierrez@casamagna.cl
www.casamagna.cl","UF  6.990","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","01-07-2020"
"1594172942-771","https://www.toctoc.com/Venta/casa/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1","SantiagoMetro Estación Central - 5 de Abril/ Las Rejas SurCasa - Usado en venta 5  2  140 m² 160 m²","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/metro-estacion-central-5-de-abril-las-rejas-sur/1469192?o=resultado_lista_seo_info","$  127.000.000","0 m²","140 m²","5","2","Hermosa propiedad e sector tranquilo y residencial, 2 pisos , 5 dormitorios, 3 baños uno  de ellos principal en suite, amplios espacios como living , comedor, cocina, patio espacioso y luminoso, Logia- Bodega , comedor de diario, entrada vehicular para 2 autos. a una cuadra de Av 5 de abril  a pasos de Calle Las Rejas Sur, locomoción en la esquina  a 10 min caminando de metro las rejas , comercios, supermercados, colegios, clínicas, entrada a autopista, gran oportunidad. no dejar de visitar.@¬COORDINAR VISITAS CON EJECUTIVA A CARGO: CAROLINA BRIONES  +569 82789009@¬carolinabriones@fuenzalida.com. Carolina Briones Tel. +56223836270","$  127.000.000","Casa en Venta Usado Santiago - Metropolitana Ver ubicación","30-04-2020"
