web-scraper-order,web-scraper-start-url,item,item-href,FullPrice,MtTot,MtUtil,Bdroom,Bath,Description,PriceUnit,WebDesc,PublishedDate
1594172631-747,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,SantiagoTeatinos/AmunateguiDepartamento - Usado en venta 3  3  107 m²,https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/teatinos-amunategui/1003371?o=resultado_lista_seo_info,UF  6.390,107 m²,107 m²,3,3,"www.procasa.cl/// Toro Guzmán Propiedades///En pleno centro de Santiago, cercano a metros,  y servicios en general.    El departamento se distribuye de la siguiente forma:    Hall de distribución, living, comedor, terraza, dormitorio principal en suite, dos dormitorio con baño, cocina, loggia, baño de servicio.",UF  6.390,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,2/7/2020
1594172638-750,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,SantiagoPARQUE FORESTALDepartamento - Usado en venta 3  1  100 m²,https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/parque-forestal/1511649?o=resultado_lista_seo_info,UF  6.200,100 m²,100 m²,3,1,"Precioso departamento remodelado en Parque Forestal. 1er piso en zócalo a 1.50 de la calle. Orientación nororiente.
Hall de acceso. Living comedor con vista al parque. Pieza principal en suite. Segunda pieza. Cocina separada remodelada. Tercer dormitorio hecho walk in closet, que puede ser vuelto a hacer pieza o escritorio.
Baño de visita con instalaciones para lavadora y secadora. Agua caliente por termo.
Maderas de pisos, puertas y ventanas restauradas. Altura de piso a cielo de 3.00 m.
Video disponible para visita virtual.
Se puede sacar patente comercial.
No tiene estacionamiento ni bodega.
Ggcc: $ 50.000
Contribuciones: $ 160.000",UF  6.200,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,7/7/2020
1594172609-739,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,SantiagoCatedral esquina TeatinosDepartamento - Usado en venta 3  2  124.25 m²,https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/catedral-esquina-teatinos/1405570?o=resultado_lista_seo_info,UF  6.600,"124,3 m²","113,6 m²",3,2,"Excelente departamento, cercano a estaciones de metro, Catedral con Teatinos, Inmobiliaria Danacorp, Departamento de 3 dormitorios, hall de entrada, cocina independiente con comedor de diario, loggia, living comedor junto, sala de estar, baño principal con luz y ventilación natural.

Espectacular hall de acceso de más de 3 mts. de altura y recepción finamente amoblada.
Gran conserjería para control de acceso con vista hacia la calle., 3 amplios ascensores Mitsubishi con sincronización simultánea, grupo electrógeno de emergencia para los tres ascensores y algunos espacios comunes, 2 salas multiuso y una sala de juegos,Gimnasio equipado, Lavandería panorámica en último piso, Oficina de administración, Baños para personal de servicio, Amplios pasillos con luz y ventilación natural, Circuito cerrado de TV en accesos y ascensores, Aislación térmica en muros exteriores, Central de agua caliente con remarcadores individuales.
Contacto Jeannette Pino 56 9 46198454 / Oficina 56 9 7378 7795 mail jpino@matchinmobiliario.com",UF  6.600,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,5/6/2020
1594172579-731,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,"SantiagoGuayaquil 21 12, SantiagoDepartamento - Usado en venta 3  2  100 m²",https://www.toctoc.com/propiedades/compraparticularsr/departamento/santiago/guayaquil-21-12-santiago/1471341?o=resultado_lista_seo_info,UF  5.650,0 m²,100 m²,3,2,"Se vende excelente departamento céntrico, con Rol habitación y comercial.-3 dormitorios con opción a 4 (cocina ampliada a habitación de servicio).-2 baños completos, principal y de servicio, este último sin terminaciones.-Living -Comedor-Cocina-Pasillo de servicio-Pequeño recibidor-Logia-Espacio de almacenaje dentro del departamento.Departamento ubicado en primer piso, recientemente remodelado, se actualizo sistema de grifería, desagües y eléctrico hace 5 años. Además, cuenta con ventanas de PVC Termopanel (Glastech) a prueba de ruido en las 4 ventanas que dan a la calle. Cuenta con detalles arquitectónicos tales como; piso de parquet en living comedor y dormitorios, techos altos (), baño principal en piedra Natural, cocina con cerámica original, Pasillo cocina con muro en terminado en mármol.Edificio del año 1945, a metros de la Alameda Bernardo O’Higgins, Ubicado en un pasaje sin edificios altos, barrio muy tranquilo y seguro, solido 6 pisos 2 departamentos por piso, ascensor nuevo, sin conserje, cuenta con CCTV, con administración la mayoría de los residentes son propietarios. Departamento con Orientación Oriente.Departamento ubicado en pleno centro de Santiago ubicado en sector muy atractivo, a cuadras del Cerro Santa Lucia, Barrio Lastarria, Biblioteca Nacional, Universidad Católica (Casa Central), cuenta con 3 supermercados (Líder, Unimarc y Santa Isabel) en 4 cuadras a la redonda, dos Hospitales a menos de 3 cuadras (Posta Central y Hospital Clínico UC), muy bien conectado, con dos Centros Clínicos (Integramedica y Centro Médico UC Lira) y Establecimientos Educacionales (Inst. Comercial Blas Cañas, Universidad Católica Silva Henríquez, Universidad de Chile).",UF  5.650,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,3/5/2020
1594172613-741,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,"Santiagoavenida vicuña mackena  3, SantiagoDepartamento - Usado en venta 4  3  140 m² 6 m²",https://www.toctoc.com/propiedades/compraparticularsr/departamento/santiago/avenida-vicuna-mackena-3-santiago/1496779?o=resultado_lista_seo_info,UF  6.900,0 m²,140 m²,4,3,"La mejor ubicación para disfrutar de Plaza Italia amplio y cómodo departamento de 4 dormitorios, 3 baños + estacionamiento y bodega se encuentra en una privilegiada ubicación de Santiago, a pasos del parque forestal, estación de metro, Avenida Libertador Bernardo O´higgins, comercio, restaurantes.El departamento cuenta con cocina amoblada y equipada con horno y encimera y aire acondicionado en cada una de las habitaciones",UF  6.900,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,15-06-2020
1594172584-733,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,SantiagoGRAJALES / EJERCITO / BARRIO UNIVERSITARIODepartamento - Usado en venta 4  3  118 m²,https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/grajales-ejercito-barrio-universitario/1457071?o=resultado_lista_seo_info,$  160.000.000,118 m²,118 m²,4,3,"Amplio y cómodo departamento  de 118 metros cuadrados aproximados en pleno barrio universitario, a sólo 1 cuadra de  Metro Toesca y a 3 cuadras del Metro Los Héroes. 

Cuenta con 4 dormitorios y 3 baños.  Todos los dormitorios con closets; dormitorio principal con baño en el pasillo más 2 dormitorios amplios con baño incluido, más un cuarto dormitorio. Espacioso living, comedor y enorme cocina con despensa. Piso de parquet. Único departamento en el cuarto piso del edificio. Departamento tiene orientación poniente hacia un patio central del edificio. Muy tranquilo y seguro.

No incluye estacionamiento, tiene bodega en la azotea.

Edificio sólido construido en los años 60, sin ascensor.

Gastos Comunes: $ 35.000 aproximados.
Contribuciones: $ 95.000 aproximados.

UN BELLO LUGAR PARA VIVIR!

Más información: contacto@hrcorredores.com / +562 2233 2482 / +569 4286 8578 /+569 7775 3437

Ejecutiva: Laura Cabeza Moyano / lcabeza@hrcorredores.com / +569 77753437",$  160.000.000,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,27-05-2020
1594172621-743,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,SantiagoSAN IGNACIO/ CALLE VICTORIA/AV. VIELDepartamento - Usado en venta 4  2  104 m²,https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/san-ignacio-calle-victoria-av-viel/1249046?o=resultado_lista_seo_info,UF  5.500,0 m²,104 m²,4,2,"PROCASA CENTRO SANTIAGO (AG): Vende ESPACIOSO Dpto, METRO O´HIGGINS, con GRAN TERRAZA, cocina tradicional, piso flotante, dormitorio en suite. Cercano a colegios, universidades, farmacias, mini market. Hermosa vista. Ubicado a sólo una cuadra de la Av. Viel. Cuenta con ESTACIONAMIENTO. Sin Bodega.",UF  5.500,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,19-06-2020
1594172616-742,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,SantiagoSan Antonio/Plaza de ArmasDepartamento - Usado en venta 3  2  110 m²,https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/san-antonio-plaza-de-armas/1182387?o=resultado_lista_seo_info,UF  5.450,0 m²,110 m²,3,2,"Departamento en venta ubicado en calle San Antonio, a sólo una cuadra de la Plaza de Armas.   El edificio cuenta con 10 pisos y 3 ascensores.  El departamento cuenta con 3 dormitorios, 2 baños, living y comedor, cocina, y puede ser para uso habitacional o hacer cambio de suelo para uso comercial ya que hay una gran cantidad de oficinas, laboratorios y agencias en todos sus pisos.   Gasto comun $70.000",UF  5.450,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,18-06-2020
1594172599-736,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,"Santiago4 dormitorios, 2 Baños 100 mt2, Impecable, frente a estacion de Metro.Departamento - Usado en venta 4  2  100 m² 9 m²",https://www.toctoc.com/propiedades/compraparticularsr/departamento/santiago/4-dormitorios-2-banos-100-mt2-impecable-frente-a-estacion-de-metro/1489530?o=resultado_lista_seo_info,UF  6.700,0 m²,100 m²,4,2,"4 dormitorios, 1 en suite con walk in closet nuevo, 2 baños, piso flotante en todas las habitaciones, living comedor, recepción con armario,  amplia cocina con gran armario y logia, closet para ropa blanca, estacionamiento y bodega. departamento familiar en excelentes condiciones muy bien cuidado, mallas de seguridad en toda las ventanas, edificio con 10 años, piscina climatizada en ultimo piso, gimnasio, sala de lavado, quinchos y salas de eventos.  Frente a Estación de metro Parque Almagro. Precio Conversable con reales Interesados.",UF  6.700,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,1/6/2020
1594172587-734,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,SantiagoMoneda/Tucapel JimenezDepartamento - Usado en venta 4  3  133 m²,https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/moneda-tucapel-jimenez/1420075?o=resultado_lista_seo_info,$  170.000.000,0 m²,133 m²,4,3,"www.procasa.cl Moneda // Tucapel Jimenez . Se vende departamento antiguo en el corazón de Santiago Centro a 3 cuadras de la estación de metro Moneda, cercano a supermercados, farmacias, terminal de buses, bancos. Cuenta con excelente conectividad por calle Libertador Bernardo O´higgins y por autopista Central.     El edificio cuenta con conserjería y el departamento está distribuido en 4 dormitorios y 3 baños, cocina independiente, living/comedor separados.     Gastos comunes: 70.000 aprox.   Contribuciones: 94.000 aprox",$  170.000.000,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,30-05-2020
1594172555-723,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,SantiagoPadre Miguel Olivares/Nataniel CoxDepartamento - Usado en venta 6  3  150 m²,https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/padre-miguel-olivares-nataniel-cox/1437431?o=resultado_lista_seo_info,UF  6.500,0 m²,150 m²,6,3,"www.procasa.cl MAURICIO PINO PROPIEDADES. CÓDIGO 45427. VENDE GRAN DEPARTAMENTO DE 6 DORMITORIOS, 3 BAÑOS, GRAN LIVING COMEDOR, AMPLIA COCINA, EDIFICIO NEO-CLÁSICO DE ESTILO FRANCÉS. Increíble inmueble en excelente estado con pisos de parque, hall de acceso, gran living comedor, gran cocina, amplio dormitorio en suite, grandes dormitorios, baño y baño de visita. Amplios closets y despensa. Edificio con hermosa arquitectura neoclásica. A PASOS DE METRO MONEDA Y EJE BULNES. Cercano a comercio, servicios y PARQUE ALMAGRO. Gastos comunes de $90.000 aprox.- Contribuciones $155.000 aprox.-",UF  6.500,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,6/3/2020
1594172601-737,https://www.toctoc.com/Venta/departamento/metropolitana/santiago?dormitoriodesde=3&dormitoriohasta=5&banosdesde=0&banoshasta=5&superficeDesde=100&superficiehasta=&moneda=2&preciodesde=4000&preciohasta=7000&ordenarpor=recientes&cargarmas=1&tipoOperacion=-1,"SantiagoTucapel jimenez 56, SantiagoDepartamento - Usado en venta 4  3  140 m² 145 m²",https://www.toctoc.com/propiedades/compraparticularsr/departamento/santiago/tucapel-jimenez-56-santiago/1410064?o=resultado_lista_seo_info,$  180.000.000,0 m²,140 m²,4,3,"Departamento en piso 3 con ascensor, y portería 24/7Hall de distribución, living comedor separados por puerta de madera y vidrio. 3 dormitorios y 2 baños más pieza completa de servicio (incluye baño aparte) living y pieza con salida a terrazas independientes. Baño principal con conexión a lavadora.Edificio cuenta con patio central interior, amplios corredores con terminaciones de la época, 3 ascensores, subterraneo con opción de estacionamiento y bodega (arriendo directo con administración)Gastos comunes: $70.000 (inlcuye agua)",$  180.000.000,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,2/6/2020
