Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","Aparment","","M2 construidos: 120","Dormitorios: 4","Baños: 3","","4.850 UF","https://www.propiedades.emol.com/propiedad/ficha/departamento-en-venta-en-santiago-4-dormitorios-3-banos-codR76354394-3L0-9489.html","departamento con orientación poniente en nataniel cox santiago. tiene 3 habitaciones 2 baños más servicios completos living ? comedor cocina independiente y amoblada. ubicado a 10 minutos de metro parque almagro y parque o?higgins. cercano a parque hospital supermercados y comercio en general. contáctanos y te ayudamos a gestionar tu crédito hipotecario contacto: +569 53485973"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","Aparment","","M2 terreno: 124","Dormitorios: 4","M2 construidos: 120","","5.200 UF","https://www.propiedades.emol.com/propiedad/ficha/departamento-en-venta-en-santiago-4-dormitorios-codR76063424-7L0-102033208.html","124 m2 totales aprox. departamento bien conservado en pleno centro de santiago. uso habitacional con posibilidad cierta de cambio de uso a oficina.hall de entrada living y comedor 4 dormitorios 2 baños servicio completo.piso flotante en todo el departamento.edificio con conserjería muy bien mantenido."
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","Aparment","","M2 construidos: 122","Dormitorios: 4","Baños: 2","","$175.000.000","https://www.propiedades.emol.com/propiedad/ficha/departamento-en-venta-en-santiago-4-dormitorios-2-banos-codR99524100-5L0-102004203.html","propiedad es un departamento ubicado en subterráneo recientemente remodelado 1 hall acceso 1 privado 2 baño 1 cocina 2 dormitorios y 1 estar. inmueble de planta regular se ubica dentro de un edificio de 4 pisos y 1 subterráneo. departamento tiene acceso a patio central se accede por escalera principal del edificio. con vista hacia patio interior edificio y calle fanor velasco. edificio donde se emplaza inmueble es de fachada continua no cuenta con estacionamiento o bodega. inmueble se ubica en la vereda oriente a mitad de cuadra inserto dentro del sector centro de santiago para visitas llamar a lpm gestión al 22 22 00 412 id"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","Aparment","","M2 construidos: 110","Dormitorios: 3","Baños: 2","","$140.000.000","https://www.propiedades.emol.com/propiedad/ficha/departamento-en-venta-en-santiago-3-dormitorios-2-banos-codR76487228-2L0-102168526.html","departamento recién remodelado en histórico edificio del centro de santiago! a pocas cuadras de las estaciones de metro bellas artes y y santa lucía. cercano a bancos supermercados santa isabel y express líder y servicios. sector con variadas atracciones turísticas como museos parques y teatros. departamento 110 m2 3 dormitorios 2 baños cocina independiente living/comedor orientación norte. gastos comunes: $90.000 contribuciones: $41.000 departamento con excelente ubicación. el edificio cuenta con conserjería 24/7 y seguridad. *fotos con muebles referenciales para comprender el espacio *las superficies y características entregadas de la propiedad son aproximadas y referenciales y han sido proporcionadas por su dueño"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 125","Dormitorios: 3","Baños: 2","","$170.000.000","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-3-dormitorios-2-banos-codR76269273-2L0-46154.html","46154. cómoda casa pareada de 1 piso con doble entrada por calle y pasaje cerrado. cuenta con living comedor con salida a patio de luz cocina amoblada 3 dormitorios principal en suite. 2 baños. pisos flotante y cerámicos 2 calefont alcantarillado propio. 1 estacionamiento en garaje. contribuciones $ 100.000 cuota trimestral. ubicada en tranquilo y consolidado sector de santiago con accesos en su entorno inmediato a comercio centros de salud supermercados restaurantes colegios locomoción pública y metro av.matta. metraje de la propiedad entregado por propietario (sujeto a confirmación)."
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 133","Dormitorios: 4","Baños: 2","","$120.000.000","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-4-dormitorios-2-banos-codR12262647-4L0-57363.html","casa apta inversión para arriendo por piezas!! pareada por ambos costados. excelente ubicación en pleno barrio victoria entre santa rosa y san francisco a pasos de metro av. matta. living-comedor separados 4 dormitorios 2 baños cocina con comedor de diario patio de luz pieza de servicio patio. terreno: 163 m2 (642 m. de frente x 2542 m. de fondo) construidos: 13363 m2 (110 m2 vivienda original + 2346 m2 ampliación). patio: 2957 m2 coordine su visita al 975396423"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 132","Dormitorios: 3","Baños: 1","","5.555 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-3-dormitorios-1-bano-codR76888194-4L0-101027316.html","amplia casa antigua con local y destino comercial con accesos independientes. fachada continua ventanas externas con termopanel living y comedor separados pasillo/galería para remodelar cocina aparte 3 dormitorios 1 baño patio interior con parrón y bodega. sup. de terreno: 213 sup. construida: 132 metros de fondo: 17 metros de frente: 1250 piso de los dormitorios: madera piso de los baños: cerámica piso de la cocina: baldosas piso del comedor: madera piso del living: madera piso hall de entrada y pasillo/galería: baldosas tipo de local: a la calle recepción final: total orientación: norte nº de pisos: 1 tipo de gas: cañeria tipo de agua caliente: calefont tipo de construcción: albañilería tradicional tipo de energía: monofásica agenda tu visita!"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 112","Dormitorios: 5","Baños: 1","","$140.000.000","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-5-dormitorios-1-bano-codR24095969-0L0-101009702.html","ideal para oficina arriendo de piezas jardín infantil amplio uso comercial ya que cuenta con 5 amplios dormitorios 1 baño cocina 112 mts2 factibilidad para un 2do piso y esta en condominio. así como una ubicación excepcional marcoleta entre carmen y lira. la casa esta recién remodelada (6 meses a la fecha) por el arquitecto don augusto zarricueta. número de contacto +56951392767"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 130","Dormitorios: 6","Baños: 1","","4.629 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-6-dormitorios-1-bano-codR96912310-kL0-101028245.html","oportunidad: casa antigua desocupada para remodelar con recepción final destino uso comercial en barrio industrial comercial y profesional apta para oficinas bodegas empresa y/o taller a 2 cuadras de avda. matta y vicuña mackenna . próxima a bancos colegios comercio proyectos inmobiliarios y a 15 minutos centro de santiago. metro lineas 5 y 6. contactar a email eugeniab@vivaqui.com +56 9 73371285/ 222175555 descripción:: 6 privados buen tamaño 1 baño cocina bodegas alarma. habilitada para corriente trifásica conexiones instaladas para hacer un segundo baño. superficie 130 metros aprox. construidos. en 2 pisos. exenta de contribuciones. no tiene estacionamiento. id28245"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 200","Dormitorios: 3","Baños: 2","","6.460 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-3-dormitorios-2-banos-codR76079463-5L0-101069706.html","excelente propiedad en una zona de gran plusvalía. características - 200 /340 m2 - 3 dormitorios - 2 baños - living comedor separados - escritorio - cocina amoblada logia y comedor de diario"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 175","Dormitorios: 5","Baños: 1","","$130.000.001","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-5-dormitorios-1-bano-codR99524100-5L0-101002972.html","casa apta para oficina bodega  empresa y/o taller con recepción final esta exenta de contribuciones y cercana a metros linea 5-6. cuenta con living-comedor separados 3 dormitorios y un baño completo y cocina. para visitas llamar a lpm gestión al 22 22 00 412 id 2972"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 159","Dormitorios: 4","Baños: 4","","$178.000.000","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-4-dormitorios-4-banos-codR76435978-kL0-4962227.html","casa esquina con permiso comercial. 159/134m2 app amplio living y comedor escritorio o dormitorio cocina con espacio para despensas y área de planchado. 1 baño completo. 2do piso 3 dormitorios con piso de madera. la casa tiene anexo sector comercial y atención clientes una oficina y 3 baños. zona tranquila seguridad 24/7 a pasos de plaza comercios transporte y estaciones de metro. suministros agua caliente: calefón gastos contribuciones: $ 105.000"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 166","Dormitorios: 5","Baños: 2","","$190.000.000","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-5-dormitorios-2-banos-codR76671290-8L0-FSC4336.html","general rondizzoni / club hipico hermosa casa patrimonial 163/144 m2 barrio residencial patrimonio cultural. 1er piso= living comedor separados baño de visita cocina cerrada patio techado remodelado lavadero bodega piso cerámica. cuenta con amplio departamento interior independiente living comedor 1 dormitorio baño cocina cerrada. 2do piso= 2 amplios dormitorios 1 baño. . yohara macarena stewart tel. +56979464653"
"propiedades emol","Santiago","Fecha publicación: 2020-07-07","House","","M2 construidos: 161","Dormitorios: 4","Baños: 3","","$179.000.000","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-santiago-4-dormitorios-3-banos-codR24095969-0L0-101009429.html","venta casa barrio universitario. grajales / av españa uso comercial o habitacional. actualmente cuenta con patente y resolución sanitaria. restaurante en funcionamiento. casa en excelente estado de conservación fachada e interiores. emplazada en barrio universitario reconocido por la alta concentración de universidades centros educacionales institutos y casas utilizadas comercialmente. barrio consolidado y de alto potencial. construcción de 161 mt2. distribución 1° piso: acceso principal con recibidor living comedor habitación de servicio y/o bodega cocina y 2 baños habilitados según resolución distribución 2° piso: 4 dormitorios 1 baño completo salita de estar. valor propiedad uf 7.050 posibilidad de continuar con restaurante derecho de llave conservable. mayor información contactar +;569 99188746 contacto@schmidtcorredores.cl www.schmidtcorredores.cl"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","Aparment","","M2 construidos: 123","Dormitorios: 3","Baños: 3","","6.200 UF","https://www.propiedades.emol.com/propiedad/ficha/departamento-en-venta-en-huechuraba-3-dormitorios-3-banos-codR96677950-0L2-102011827.html","estupendo departamento 123/127 metros aproximados living comedor con ampliación de terraza tres dormitorios tres baños principal en suite piso cerámica córdoba segundo dormitorio con ampliación de su terraza también entero en piso flotante vitrificado todas las ventanas con malla de protección para niños como nuevo¡¡.. cocina equipada amoblada espacio para comedor de diario un estacionamiento cubierto y bodega no deje de visitar este lindo departamento gran espacio luminosidad y una hermosa vista¡¡?a pasos de locomoción supermercados avenida pedro fontova. agenda tu visita: ventashuechuraba@avsa.cl"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","Aparment","","M2 construidos: 126","Dormitorios: 3","Baños: 3","","6.250 UF","https://www.propiedades.emol.com/propiedad/ficha/departamento-en-venta-en-huechuraba-3-dormitorios-3-banos-codR96912310-kL0-102026524.html","id 26524 excelente departamento en un condominio sin ruidos externos!!!! condominio con dos torrres de 7 pisos  dos departamentos por piso en construcción salida a cuidad empresarial lista fin de semestre contactar a cristina alarcón mail cristina@vivaqui.com whatsapp + 569 9 872 9899 hall amplio luminoso con piso de mármol con puerta de doble hoja dividida en 8 ventanitas rectangulares al ingreso del living y comedor amplios con salida a la terraza  la cual tiene 16 metros cuadrados y esta cerrada con vilalibre plegable o desmontable linda vista de santiago  piso piedra pizarra cocina amplia con comedor diario amplia con cubierta granito  piso porcelanato loggia amplia con malla baño visita ciego piso porcelanato dos dormitorios amplios con piso flotante color café aleman baño completo ciego piso porcelanto suite muy amplia con vista walking closet y baño amplio con ventana 1 estacionamiento 1 bodega de 3x3 con repisas externo piscina para niños y adultos sala eventos gimnasio areas verdes baño o camarín sector piscina plaza juegos infantiles 6 quinchos cada uno con lavaplatos parrilla  completos."
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","Aparment","","M2 construidos: 102","Dormitorios: 3","Baños: 2","","5.900 UF","https://www.propiedades.emol.com/propiedad/ficha/departamento-en-venta-en-huechuraba-3-dormitorios-2-banos-codR76394820-kL0-46810.html","hurtado propiedades vende acogedor departamento en un tranquilo y agradable barrio residencial de la comuna de huechuraba. con linda vista y muy cercano a cerros plazas y parques del sector. muy cerca de la autopista de américo vespucio lo que provee gran conectividad con transporte público y con las principales avenidas y otras autopistas urbanas. descripción: el departamento está ubicado en el segundo piso de un sólido edificio bastante nuevo; tiene 90 metros cuadrados útiles con piso flotante además cuenta con cerca de doce (12) metros cuadrados de terraza. posee living y comedor juntos con salida a terraza que tiene una muy linda vista al parque y la piscina del condominio. cuenta con 3 dormitorios de buen tamaño uno en suite con varios closets y baño completo incluido; los otros dos dormitorios comparten un baño completo y buenos closets. cómoda y amplia cocina equipada con logia para lavado y secado de ropa. condominio: el edificio cuenta con variadas y excelentes prestaciones para los residentes que incluyen: sala de cine sala de reuniones gimnasio piscina quincho terrazas y acceso exclusivo a senderos del cerro colindante. muy apto para familias de profesionales jóvenes con hijos que quieran disfrutar en familia de las bondades de vivir en un entorno inserto en la naturaleza pero a 10 minutos de la comuna de providencia y con conectividad inmediata a las principales comunas del sector oriente de santiago. otros: gran relación precio-calidad-ubicación. las superficies y especificaciones fueron proporcionadas por los propietarios y están sujetas a confirmación. disponibilidad: inmediata! no deje de visitar!!!"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","Aparment","","M2 construidos: 130","Dormitorios: 4","Baños: 3","","6.850 UF","https://www.propiedades.emol.com/propiedad/ficha/departamento-en-venta-en-huechuraba-4-dormitorios-3-banos-codR76105406-6L0-43975.html","www.procasa.cl código: 43975 mauricio pino propiedades vende amplio departamento en exclusivo condominio en huechuraba 4 dormitorios 3 baños 1 estacionamiento en tandem y una amplia bodega. sector muy tranquilo con una vista despejada y envidiable hacia el valle de huechuraba. excelente conectividad a pedro fontova cercano a colegios y jardines infantiles. el condominio cuenta con piscina quinchos y sala de eventos. el departamento esta distribuido en un amplio living comedor con salida a una amplia terraza con una espectacular vista gran cocina con comedor de diario y conectada a una amplia logia con iluminación natural. en la otra ala del departamento se encuentran los dormitorios principal en suite con un amplio walk in closet otros dos dormitorios donde entran camas de 2 plazas y un tercer dormitorio de servicio con dos entradas una por la cocina y otra por el pasillo principal. gastos comunes de $130.000 y contribuciones de $178.000. no deje de visitar."
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","House","","M2 construidos: 124","Dormitorios: 4","Baños: 3","","6.289 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-huechuraba-4-dormitorios-3-banos-codR24095969-0L0-101010079.html","hermosa casa familiar 4 dormitorios 3 baños sala de estar principal en suite con walking closet y baño con tina y ventilación natural en primera planta 3 amplios dormitorios y baño secundario con ventilación y luz natural y una amplia sala de estar en segunda planta baño de visita cocina amoblada y equipada con encimera a gas campana y horno eléctrico lavaplatos doble gran quincho con campana terraza y pergola y bodega piscina de 3 x 6 mts con orientación norte calefacion por radiadores a gas 2 calefonts logia techada condominio cerrado con seguridad las 24 hrs ubicación privilegiada por la variedad de comercio que se encuentra en el cercano inmediato : supermercados gimnasios veterinarias centros de estéticas centros de yoga estaciones de servicios 5 min del mall plaza norte variedad de centros educacionales lincoln college colegio pumahue y institutos nivel superior aiep y duoc. no deje de visitar coordinar visita con corredor de propiedades cristian valenzuela comision 15 % del valor de venta"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","House","","M2 construidos: 110","Dormitorios: 3","Baños: 3","","5.500 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-huechuraba-3-dormitorios-3-banos-codR76888194-4L0-101032808.html","ubicación. en un tranquilo sector de huechuraba a solo minutos de importantes ejes viales como vespucio norte y autopista central que conectan hacia cualquier punto de la ciudad. vida de barrio: tranquilo condominio con ambiente de barrio que cuenta con multicancha piscina salón multiuso quincho y áreas verdes. sector alejado del ruido y tráfico cercano a supermercados centros comerciales como el mall plaza vespucio y reconocidos colegios. excelentes terminaciones hall y living comedor con piso de cerámica y dormitorios y sala de estar con piso flotante. cocina amoblada y equipada con horno empotrado campana y encimera. cocina con cubierta de granito y baños con cubierta de marmol. distribución: piso 1.....hall de acceso amplio living comedor gran cocina equipada baño de visitas y dormitorio principal en suite con walk in closet. piso 2.....dos amplios dormitorios un baño grande escritorio y una sala de estar por separado ante jardín con estacionamiento tres vehículos jardín con terraza y amplia logia. entre techo: amplia bodega con acceso escalera telescópica"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","House","","M2 construidos: 128","Dormitorios: 4","Baños: 3","","6.000 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-huechuraba-4-dormitorios-3-banos-codR96677950-0L2-101012555.html","estupenda casa dentro de condominio 128/190 ms aproximados seguridad 24 horastres pisos muy cómoda y acogedora tres dormitorios tres baños. segundo y tercer piso con flotante principal en suite walk in closet sala de estar. tercer piso otro dormitorio en el segundo piso deben ser tres dormitorios pero en la casa botaron la pared de uno dejando un gran dormitorio de niños logia techada aprovechando los espacios con una rica salita de estar ideal para zona de juegos de los niños cocina equipada amoblada terraza techada jardín formado estacionamiento descubierto para dos autos estacionamientos de visitas linda plaza y áreas verdes cerca de supermercados locomoción colegios excelente ubicación¡¡¡ agenda tu visita: ventashuechuraba@avsa.cl"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","House","","M2 construidos: 122","Dormitorios: 4","Baños: 3","","5.600 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-huechuraba-4-dormitorios-3-banos-codR76039513-7L0-101658984.html","acogedora casa aislada de 2 pisos en condominio con frente independiente y orientación oriente-poniente. en primer piso: hall de entrada con closet living y comedor separados ambos con salida a terraza 1 dormitorio con baño en suite y walk in closet cocina equipada y comedor de diario pieza y baño de servicio. en segundo piso: sala de estar 2 dormitorios 1 baño. en exterior: terraza con pérgola de madera jardín formado patio de servicio techado antejardín y estacionamiento para 2 vehículos. estacionamientos de visita al interior del condominio. gastos comunes aproximados $ 30.000. buena conectividad cercana a colegios supermercados y centros comerciales. contactar a adriana mahnke 97835789 amahnke@corredoresasociados.cl"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","House","","M2 construidos: 128","Dormitorios: 4","Baños: 3","","6.000 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-huechuraba-4-dormitorios-3-banos-codR76671290-8L0-FSC3656.html","guanaco norte/ del manantial amplia casa 3 pisos aislada y en condominio 128 / 220 m2 4 dormitorios walk in closet 2 baños completos principal en suite cocina amoblada living comedor separados con salida a terraza mansarda acondicionada para dormitorio sala de juegos pieza de lavado estacionamiento para 2 vehículos juegos infantiles conserjería 24 horas excelente conectividad próximo a comercio y servicios. . marcela arce tel. +56994332729"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","House","","M2 construidos: 130","Dormitorios: 3","Baños: 3","","6.000 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-huechuraba-3-dormitorios-3-banos-codR78115880-1L5-FPV3803.html","fpv3803 distribución: primer piso:hall de entrada living - comedor juntos escritorio o sala de estar en primer piso baño de visita cocina amoblada y equipada con espacio para comedor de diario amplia logia. segundo piso: 3 dormitorios principal en suite 2 baños completos. terminaciones: living - comedor con piso flotante alfombra en dormitorios y sala de estar cubierta muebles de cocina granito ventanas termopanel. exterior: estacionamiento descubierto para 2 autos terraza techada. . catalina ríos tel. +56992379147"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","House","","M2 construidos: 108","Dormitorios: 5","Baños: 2","","4.500 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-huechuraba-5-dormitorios-2-banos-codR76877714-4L0-8814.html","acogedora y segura casa en condominio en huechuraba. living comedor amplia cocina 2 baños 5 dormitorios baño visita 5 dormitorios. a pasos del metro e intermodal colegios supermercados. para mayor información contacta a mauricio lijavetzky (+56229935755 - mauricio.lijavetzky@century21andes.cl)"
"propiedades emol","Huechuraba","Fecha publicación: 2020-07-07","House","","M2 construidos: 180","Dormitorios: 6","Baños: 4","","5.500 UF","https://www.propiedades.emol.com/propiedad/ficha/casa-en-venta-en-huechuraba-6-dormitorios-4-banos-codR96677950-0L2-101015097.html","estupenda casa en condominio 3 pisos 180 /190 mts aproximados 6 dormitorios4 baños ampliada original de 139 mts  principal en suite piso flotante cocina equipada amoblada con comedor de diario dormitorio de servicio completo (parte de la ampliación) dormitorios de tercer piso muy grandes y cómodos. areas verdes juegos y piscina. exterior: terraza techada jardinera quincho estacionamiento descubierto para dos autos. cerca de todo locomoción colegios y supermercados. agenda tu visital:ventashuechuraba@avsa.cl"
