Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"chile propiedades","Santiago","TBD","House","TBD","200 m²","3","3","TBD","Santiago, Calle Sánchez Fontecilla","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/calle-sanchez-fontecilla/3738766","Acogedora casa en sector residencial Sánchez Fontecilla  comuna Puente Alto Características: 3 dormitorios 3 baños cocina amoblada Living - comedor Loggia Estacionamiento Cerca del Mall Tobalaba  locomoción colectiva colegiossupermercados centros de salud y servicios de todo tipo. Vende N&G Corredora de propiedades Contáctanos : (+569)59043816"
"chile propiedades","Santiago","TBD","House","TBD","232 m²","4","2","TBD","Santiago, Los Sauces 4938","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-sauces-4938/3928305","Vende excelente propiedad con acceso para silla de ruedas y lista para su uso sin problemas ideal para culto religioso/eventos/uso comercial con algunos ajustes para uso habitacional. La propiedad está ubicada en calle Los Sauces N° 4938 comuna de Quinta Normal orientación N/S con 320 m2 de terrero y 232 m2 construidos en material sólido. Cuenta con 4 dependencias: 1 sala principal; tres salas auxiliares conectadas a sala principal; Hall de acceso 2 baños (varones y damas) defensas en las ventadas y puertas; alarma. Ubicación privilegiada cerca de paradero de locomoción supermercado hospital colegios farmacia etc. Venta la realiza directamente su dueño se aceptan ofertas razonables."
"chile propiedades","Santiago","TBD","House","TBD","150 m²","4","3","TBD","136.500.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/mar-infinito/3452704","​EXCELENTE PROPIEDAD EN VENTA. Cumbres Blancas -Pudahuel. Excelente sector barrio cerrado. Propiedad en excelente estado de conservación ampliada. Su distribución consta de 2 pisos. En primer nivel cuenta con living - comedor separados sala de estar baño de visitas dormitorio principal en suite amplia cocina completamente amoblada y equipada con horno eléctrico encimera y campana. Comedor de diario y loggia. Su segundo nivel consta de 3 dormitorios un baño sala de estar y entre-techo habilitado con escalera luz y piso para uso de bodega. En su exterior consta de un patio trasero y estacionamiento cubierto para 2 vehículos. La casa se ubica en esquina dando un factor de privacidad y mayor espacio exterior. En frente de la casa cuenta con plaza y juegos infantiles. Sector de fácil acceso y cercano a comercio locomoción y autopistas urbanas."
"chile propiedades","Santiago","TBD","House","TBD","124 m²","6","1","TBD","4.629,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/portugalvictoria/3509039","OPORTUNIDAD: CASA ANTIGUA DESOCUPADA PARA REMODELAR CON RECEPCIÓN FINAL DESTINO USO COMERCIAL en barrio industrial comercial y profesional apta para Oficinas Bodegas Empresa y/o Taller a 2 cuadras de Avda. Matta y Vicuña Mackenna . Próxima a Bancos Colegios Comercio Proyectos inmobiliarios y a 15 Minutos centro de Santiago. Metro Lineas 5 y 6. Contactar a email eugeniab@vivaqui.com +56 9 73371285/ 222175555 DESCRIPCIÓN:: 6 privados buen tamaño 1 baño cocina bodegas alarma. Habilitada para corriente trifásica conexiones instaladas para hacer un segundo baño. Superficie 130 metros aprox. construidos. en 2 pisos. Exenta de Contribuciones. NO tiene estacionamiento. ID28245"
"chile propiedades","Santiago","TBD","House","TBD","155.000.000 CLP","4","3","TBD","3321360","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/andes-2099/3321360","Propiedad Casa Esquina en venta con Local Comercial. 150 metros cuadrados construidos. La propiedad consta de dos pisos. Dos entradas independientes. Local Comercial ideal para Minimarket Servicios Peluquería etc. Cuenta con Rol Comercial y Corriente Trifásica. Excelente ubicación y conectividad acceso directo a supermercados bancos colegios restaurant comercio y servicios. A pasos de Barrio Brasil y Barrio Yungay. Cercano a Parque Los Reyes. Excelente oportunidad para inversionistas o personas que proyecten la construcción de locales comerciales en la zona o viviendas para arriendo habitacional. La propiedad es ideal para la construcción de locales comerciales en la primera planta y vivienda en el segundo nivel."
"chile propiedades","Santiago","TBD","House","TBD","100 m²","3","2","TBD","148.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/portalescueto/2703733","ww.procasa.cl Ricardo Vial Ltda. (La Gloria) Un oasis en pleno centro de Santiago Casa en condominio frente al Parque Portales. Casa tipo Townhouse de 3 pisos 1 piso living comedor cocina terraza 2 piso 2 habitaciones baño 3 piso dormitorio principal baño y terraza 1 estacionamiento. No tiene gastos comunes Contribuciones 50.000 Colegios San Ignacio Sagrado Corazón de alameda Pedro de Valdivia Supermercado Líder express sta Isabel tottus A pasos del metro unión latinoamericana y Cumming. Ideal para familia"
"chile propiedades","Santiago","TBD","House","TBD","196 m²","4","3","TBD","160.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/maipu/3920661","Espectacular casa "Nueva" de 196 m2 con 136 m2 construidos El diseño es moderno tipo mediterráneo cuenta con una gran cocina completa amplio salón de estar 3 baños con ducha (1 abajo 2 arriba) el principal cuenta con Jacuzzi 4 dormitorios (Uno abajo 3 arriba) amplios closets cuenta con un gran patio que podría albergar varios autos y piscina grande. Existe mucha flexibilidad de redefinir el uso de algunos espacios según las necesidades. Exterior: Un gran patio con harto pasto en un sector y otra parte de patio con cerámicas con cobertizo. Observaciones: La casa se hizo de nuevo el año 2019 se botó entera la casa vieja y se realizó todo de nuevo cumpliendo con todas las normativas y permisos de un proyecto de esta envergadura está ubicada en un pasaje interior con amplios pasajes sin vista a vecinos frente a una plaza con gran espacio exterior para estacionar bastantes autos pasaje antiguo amplios pasajes muy tranquilo a pasos de Avenida Carmen con Portales (La mejor ubicación de transportes en Maipú)a pasos del Templo Votivo a pasos de la Plaza de Maipú todos sus papeles y regulaciones al día se vende por viaje al extranjero."
"chile propiedades","Santiago","TBD","House","TBD","240 m²","4","4","TBD","180.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/canal-de-la-luz-5023/2673595","Linda y cómoda casa de 3 pisos en La Dehesa de La Viña ubicada en lugar privilegiado entorno natural muchas areas verdes lejos del ruido de la ciudad y con una gran vista. VALOR INDICADO .... CONVERSABLE"
"chile propiedades","Santiago","TBD","House","TBD","290 m²","4","4","TBD","180.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/pje-el-alcanfor-8626/3747227","Propiedad muy cómoda amplia ubicada en muy buen sector de La Florida cercana a centros comerciales supermercados colegios y áreas verdes. Consta de living comedor independiente cocina amoblada y equipada con comedor de diario baño de visitas 4 dormitorios 2 en suite. Piso flotante y cerámica. Tiene 2 Calefont El patio con cerámica y terraza techada. Estacionamiento techado."
"chile propiedades","Santiago","TBD","House","TBD","363 m²","3","2","TBD","5.690,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/condominio-las-brisas-norte-chicureo/2906797","¡¡¡GRAN REBAJA Y OPORTUNIDAD!!! SE VENDE HERMOSA CASA AISLADA CONDOMINIO LOS DIAGUITAS “PARQUE BRISAS NORTE DE CHICUREO” accesos controlados 24/7 3 Dormitorios y 2 Baños Sala de Estar Cocina full equipada y logia terraza quincho Excelente conectividad (AUTOPISTA LOS LIBERTADORES) privacidad y tranquilidad cerca de supermercados centros comerciales colegios jardines infantiles y mall. Metros Cuadrados Metros Construidos: 114 metros ^2. Metros Terreno: 363 metros ^2. Terminaciones Piso baños: Cerámicos. Piso Living - Comedor: Piso Flotante. Dormitorios: Porcelanato y Alfombra. Características propiedad Casa en excelente estado y mantención hermosa y gran terraza techada con quincho incluido piscina 3x7 logia persianas metálicas solo frontis casa 2 estacionamiento dormitorio matrimonial en suite y aire acondicionado portón eléctrico jardines formados riego automático y maravillosa pérgola de madera. Otros suministros internet teléfono tv cable wi-fi Gastos Comunes $ 50.000 Contribuciones $ 70.000. Precio: UF 5.690.- www.lodgepropiedades.cl Contáctanos: Paulina Montt: +569 96761295. Carlos Miranda: +569 75894834. Email:contacto@lodgepropiedades.cl"
"chile propiedades","Santiago","TBD","House","TBD","168 m²","3","3","TBD","130.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/plaza-magna/3345143","Se vende espectacular casa en condominio Plaza Magna  a pasos del metro las mercedes cercana a centro comerciales supermercado colegios jardines infantiles locomoción colectiva y áreas verdes . Característica: 3 Dormitorios principal en suite 3 Baños cocinas Living-comedor Sala de estar Loggia Quincho CONTACTAR : contacto@villenfuentealba.cl"
"chile propiedades","Santiago","TBD","House","TBD","200 m²","6","2","TBD","Santiago, San Pablo & Maipú","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/san-pablo-maipu/3116066","Oportunidad única. se vende propiedad con potencial comercial ubicada en san pablo/ maipú a pasos de metro quinta normal contando con alto flujo peatonal y vehicular. Actualmente Se encuentra arrendada en $900.000 Propiedad apta para local comercial o bodega."
"chile propiedades","Santiago","TBD","House","TBD","200 m²","6","2","TBD","Santiago, Barrio Yungay","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/barrio-yungay/3656882","Oportunidad Única. Inmueble habitacional con potencial comercial ubicado en calle Maipú a pasos de avenida San Pablo cercana a Metro Quinta Normal L5. Cuenta con alto flujo peatonal y vehicular. Actualmente se encuentra con destino habitacional y arrendada en $900.000 por mes. Propiedad apta para local comercial o bodega. Cercana a Barrio Yungay servicios y equipamiento de todo tipo comercio bancos restoranes colegios universidad transporte parque Quinta Normal. Buena accesibilidad a través de Matucana o San Pablo. Propiedad cuenta con 6 dormitorios y 2 baños. (Ver distribución en la última foto). (Servicio de Gestión de corretaje 2% + IVA)"
"chile propiedades","Santiago","TBD","House","TBD","345 m²","4","4","TBD","6.350,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/transversal-uno/3490777","PROPIEDAD EN VENTA CIUDAD DE LOS VALLES-PUDAHUEL. Barrio cerrado. ¡¡Un concepto de casa diferente en desniveles le hace proyectar un cómodo y acogedor ambiente!! La distribución de la casa consta de lo siguiente: PRIMER NIVEL: Hall de entrada baño de visitas amplio living y dormitorio principal en suite. SEGUNDO NIVEL: Comedor cocina amoblada y comedor de diario. Logia y dormitorio de servicio completo. Amplia terraza exterior. TERCER NIVEL: 2 dormitorios con closet baño completo y sala de estar con terraza que da vista al valle . Su terreno cuenta una amplia terraza en su parte posterior amplio ante-jardín riego automático variedad de frutales portón automático y estacionamiento para 2 o 3 vehículos. Una excelente alternativa para vivir en un sector tranquilo y de buena conectividad vial. Completo sector comercial cercano colegios iglesia club deportivo etc."
"chile propiedades","Santiago","TBD","House","TBD","129 m²","4","3","TBD","115.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/plaza-magna/3540714","Hermosa casa muy cerca del metro las mercedes  condominio frente Ciudad de Sol San Carlos Puente Alto 4 dormitorios 3 baños Cocina equipada Logia Amplio comedor y living Estacionamiento 1 vehículos Bodega Quincho con horno Ubicada en pasaje amplio con acceso restringido ( portón eléctrico) Cercana a Vicuña Mackenna plazuela independencia centro de estudios DUOC supermercados restaurant outlett metro colegios excelente ubicación. Vende N&G Propiedades (+569)59043816 Natalia Arenas"
"chile propiedades","Santiago","TBD","House","TBD","320 m²","3","2","TBD","6.000,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/avenida-santa-rosa/3591099","¡¡¡FERRADA&VIAL PROPIEDADES!!! ¡INVIERTE YA! Excelente Propiedad + locales comerciales en San Joaquín La propiedad actualmente funciona con dos locales comerciales y la vivienda en la parte posterior con acceso por pasaje lateral. Cercana a vías importantes dentro de la comuna de San Joaquín como Avenida Santa Rosa Lo Ovalle y Las Industrias. La casa consta de 11888 m2 de construidos y 320 m2 de terreno 3 dormitorios 2 baños. Cocina semi amoblada living comedor loggia Características: 188 m2 de construidos 320 m2 de terreno 3 dormitorios 2 baños Living comedor Cocina Loggia Amplio Patio Con una ubicación privilegiada: -En avenida principal. -Gran tránsito de personas. -En esquina panorámica (incrementa la visibilidad del local). VALOR UF 6390 más 2% por comisión de corretaje + IVA Contactar a: Fono: ☎️+56 2 29295342 / 📲+ 56 9 34262150 Equipo FERRADA&VIAL Propiedades 📧 contacto@ferradayvial.cl"
"chile propiedades","Santiago","TBD","House","TBD","194 m²","3","3","TBD","125.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/la-montana-sur-3650/3914648","Mundo propiedades Chile vende hermosa casa ubicada en el condominio la Montaña. El condominio en el que se encuentra la propiedad además posee una laguna artificial navegable y 3 piscinas. Casa de 2 pisos distribuida de la siguiente manera: Primer nivel: Living comedor cocina completamente amoblada y equipada con encimera y horno eléctrico baño de visitas sala de estar loggia quincho y patio. Dormitorio principal con baño en suite sauna y jacuzzi. Segundo Piso: 2 dormitorios 2 baños Todas las ventanas de la casa son de PVC con termopanel el piso es flotante y cerámico. Gasto común 120.000.- aproximadamente El condominio cuenta con Club House estacionamiento de visitas gimnasio piscina pérgola portón automático quincho sala Multiuso jardín posterior riego automático. Valor: $125.000.000.- Superficie total: 194 m² Superficie construida: 198m² Dormitorios: 3 Baños: 3 Estacionamiento: 2 Si deseas visitar la propiedad no dudes en llamar Sandra Jara Carrasco Gestión Inmobiliaria y Legal. Mundo propiedades Chile Cel. +569/42289569"
"chile propiedades","Santiago","TBD","House","TBD","140 m²","4","2","TBD","135.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/exequiel-fernandez-4893/3746169","¡INCREIBLE OPORTUNIDAD!. Vendo hermosa casa con excelente ubicación en la comuna de Macul sector Villa Los Universitarios. Cuenta con 4 dormitorios(principal en suite) 2 baños cocina americana remodelada antejardín patio trasero. Excelente conectividad. VALOR : $135.000.000. VENDE DUEÑA"
"chile propiedades","Santiago","TBD","House","TBD","186 m²","3","3","TBD","124.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/cerro-chapulul-sur/3152981","Se vende espectacular casa con local comercial en Altos del Raco de 90 mtrs construidos  cercana a supermercado colegios jardines infantiles locomoción colectiva y áreas verdes . Característica: 3 Dormitorios principal en suite 3 Baños cocinas amoblada Living-comedor Sala de estar balcón Loggia. Local comercial de 55 metros construidos $124.000.000 CONTACTAR : contacto@villenfuentealba.cl"
"chile propiedades","Santiago","TBD","House","TBD","180 m²","6","2","TBD","115.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-libertadores-huechuraba-metro/3776081","HERMOSA Y AMPLIA CASA 2 PISOS 6 DORM - Los Libertadores / Metro Buena ubicación cercano a Metro Libertadores de nueva Linea 3 Autopista Libertadores Ruta 5 Americo Vespucio Mall Plaza Norte colegios de prestigio como Pumahue y Grace College. Hermosa casa Villa Los Libertadores barrio consolidado y residencial la casa se encuentra en pasaje sin salida. Casa muy amplia Construcción de 130m2 y terreno de 180m2 aprox distribuida en 2 pisos iluminada con piso flotante en toda la casa y recientemente pintada cuenta con 5 dormitorios de buen tamaño con closet más sala de estar que puede ser usada como 6to dormitorio amplio living comedor de alrededor de 40mts2 2 baños completos ambos con ventana y tina cocina amplia con salida a patio posterior baños y cocina con cerámico. Antjardín entrada de auto y patio trasero en L. **SE ACEPTAN OFERTAS**Ideal para compra al contado propiedad sin deuda ni hipotecas. Interesados favor ESCRIBIR y responderemos sus consultas a la brevedad. Vende Acciona Propiedades"
"chile propiedades","Santiago","TBD","House","TBD","260 m²","3","2","TBD","119.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/elisa-correa-sanfuentes/3578151","Hermosa casa en venta amplia. Con grandes espacios cómoda remodelada. Características: Hall de acceso Cuenta con tres dormitorios 2 baños completos con cubiertas de mármol en vanitorios. Amplia cocina tradicional y living comedor. Amplios ante jardín y patio amplio estacionamientos. Sector Elisa Correa San fuente paradero 27 1/ 2. cercano a colegios comercio hospital entre otros. Sector tranquilo y residencial. Agende visita con antelación se estudian ofertas serias. se cancela 2 % gestión Inmobiliaria."
"chile propiedades","Santiago","TBD","House","TBD","340 m²","3","2","TBD","200.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/general-gana-santiago-concha/2351886","Excelente propiedad para construir o restaurar colindante con otro terreno en venta gran conectividad sector tranquilo apto para renovación urbana. CARACTERÍSTICAS - 200/340 m2 - 3 Dormitorios - 2 Baños - Living comedor separados - Escritorio - Cocina amoblada logia y comedor de diario"
"chile propiedades","Santiago","TBD","House","TBD","117 m²","4","2","TBD","5.190,00 UF","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/manuela-errazuriz-3350/3893904","MANUELA ERRÁZURIZ #3350 Grande y Preciosa Casa a la venta en la comuna de Pedro Aguirre Cerda PRECIO DE VENTA UF 5190 Específicamente ubicada en Manuela Errázuriz #3350 a metros de la Autopista central. La propiedad cuenta con una construcción de 138 m2. La casa es de dos pisos ampliada con certificado de recepción final y se distribuye en 4 dormitorios 2 baños completos 1 baño de visitas con una sala de estar cocina amplia logia living comedor con patios exteriores antejardín y patio trasero. Cuenta con ventanas con termo panel incluye cortinas roller y protección en ventanas. Estacionamientos para 2 vehículos con reja de cierre. En su interior cuenta con piso flotante en living y dormitorios. Cerámica en cocina y baño. La propiedad se encuentra emplazada a metros de la Autopista central sus vías de acceso Av. Salesianos y Carlos Valdovinos “Todo Cerca” Supermercados centro deportivo locales comerciales líneas de metro y clínicas. Excelente conectividad hacia el centro de Santiago !!No pierdas esta gran oportunidad de tener tu casa propia¡¡ Un barrio tranquilo y bonito Contáctanos..... Agenda tu visita !!+56985950456¡¡"
"chile propiedades","Santiago","TBD","House","TBD","181 m²","3","2","TBD","118.000.000 CLP","https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/pasaje-cerro-coyocalan-oriente-2783-puente-alto/3632714","Excelente casa ubicada en tranquilo condominio con acceso controlado y conserje media jornada. Casa de un piso que cuenta con living comedor amplia cocina independiente 3 dormitorios 2 baños 1 en suite terraza con quincho muy bien equipado 2 estacionamientos áreas verdes con juegos infantiles. Propiedad con muy buena conectividad ubicada a pasos de Vicuña Mackenna cercana a metro Sotero del Rio y Protectora de la infancia Supermercados locales comerciales hospital y centros médicos colegios Los Nogales y Alicante jardines infantiles y restaurantes etc."
