Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"toctoc","Santiago","7/7/2020","Aparment","","100 m²","3","1","","UF  6.200","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/parque-forestal/1511649?o=resultado_lista_seo_info","precioso departamento remodelado en parque forestal. 1er piso en zócalo a 1.50 de la calle. orientación nororiente. hall de acceso. living comedor con vista al parque. pieza principal en suite. segunda pieza. cocina separada remodelada. tercer dormitorio hecho walk in closet que puede ser vuelto a hacer pieza o escritorio. baño de visita con instalaciones para lavadora y secadora. agua caliente por termo. maderas de pisos puertas y ventanas restauradas. altura de piso a cielo de 3.00 m. video disponible para visita virtual. se puede sacar patente comercial. no tiene estacionamiento ni bodega. ggcc: $ 50.000 contribuciones: $ 160.000"
"toctoc","Santiago","5/6/2020","Aparment","","124,3 m²","3","2","","UF  6.600","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/catedral-esquina-teatinos/1405570?o=resultado_lista_seo_info","excelente departamento cercano a estaciones de metro catedral con teatinos inmobiliaria danacorp departamento de 3 dormitorios hall de entrada cocina independiente con comedor de diario loggia living comedor junto sala de estar baño principal con luz y ventilación natural. espectacular hall de acceso de más de 3 mts. de altura y recepción finamente amoblada. gran conserjería para control de acceso con vista hacia la calle. 3 amplios ascensores mitsubishi con sincronización simultánea grupo electrógeno de emergencia para los tres ascensores y algunos espacios comunes 2 salas multiuso y una sala de juegosgimnasio equipado lavandería panorámica en último piso oficina de administración baños para personal de servicio amplios pasillos con luz y ventilación natural circuito cerrado de tv en accesos y ascensores aislación térmica en muros exteriores central de agua caliente con remarcadores individuales. contacto jeannette pino 56 9 46198454 / oficina 56 9 7378 7795 mail jpino@matchinmobiliario.com"
"toctoc","Santiago","27-05-2020","Aparment","","118 m²","4","3","","$  160.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/grajales-ejercito-barrio-universitario/1457071?o=resultado_lista_seo_info","amplio y cómodo departamento de 118 metros cuadrados aproximados en pleno barrio universitario a sólo 1 cuadra de metro toesca y a 3 cuadras del metro los héroes. cuenta con 4 dormitorios y 3 baños. todos los dormitorios con closets; dormitorio principal con baño en el pasillo más 2 dormitorios amplios con baño incluido más un cuarto dormitorio. espacioso living comedor y enorme cocina con despensa. piso de parquet. único departamento en el cuarto piso del edificio. departamento tiene orientación poniente hacia un patio central del edificio. muy tranquilo y seguro. no incluye estacionamiento tiene bodega en la azotea. edificio sólido construido en los años 60 sin ascensor. gastos comunes: $ 35.000 aproximados. contribuciones: $ 95.000 aproximados. un bello lugar para vivir! más información: contacto@hrcorredores.com / +562 2233 2482 / +569 4286 8578 /+569 7775 3437 ejecutiva: laura cabeza moyano / lcabeza@hrcorredores.com / +569 77753437"
"toctoc","Santiago","19-06-2020","Aparment","","0 m²","4","2","","UF  5.500","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/san-ignacio-calle-victoria-av-viel/1249046?o=resultado_lista_seo_info","procasa centro santiago (ag): vende espacioso dpto metro o´higgins con gran terraza cocina tradicional piso flotante dormitorio en suite. cercano a colegios universidades farmacias mini market. hermosa vista. ubicado a sólo una cuadra de la av. viel. cuenta con estacionamiento. sin bodega."
"toctoc","Santiago","18-06-2020","Aparment","","0 m²","3","2","","UF  5.450","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/san-antonio-plaza-de-armas/1182387?o=resultado_lista_seo_info","departamento en venta ubicado en calle san antonio a sólo una cuadra de la plaza de armas. el edificio cuenta con 10 pisos y 3 ascensores. el departamento cuenta con 3 dormitorios 2 baños living y comedor cocina y puede ser para uso habitacional o hacer cambio de suelo para uso comercial ya que hay una gran cantidad de oficinas laboratorios y agencias en todos sus pisos. gasto comun $70.000"
"toctoc","Santiago","1/6/2020","Aparment","","0 m²","4","2","","UF  6.700","https://www.toctoc.com/propiedades/compraparticularsr/departamento/santiago/4-dormitorios-2-banos-100-mt2-impecable-frente-a-estacion-de-metro/1489530?o=resultado_lista_seo_info","4 dormitorios 1 en suite con walk in closet nuevo 2 baños piso flotante en todas las habitaciones living comedor recepción con armario amplia cocina con gran armario y logia closet para ropa blanca estacionamiento y bodega. departamento familiar en excelentes condiciones muy bien cuidado mallas de seguridad en toda las ventanas edificio con 10 años piscina climatizada en ultimo piso gimnasio sala de lavado quinchos y salas de eventos. frente a estación de metro parque almagro. precio conversable con reales interesados."
"toctoc","Santiago","6/3/2020","Aparment","","0 m²","6","3","","UF  6.500","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/padre-miguel-olivares-nataniel-cox/1437431?o=resultado_lista_seo_info","www.procasa.cl mauricio pino propiedades. código 45427. vende gran departamento de 6 dormitorios 3 baños gran living comedor amplia cocina edificio neo-clásico de estilo francés. increíble inmueble en excelente estado con pisos de parque hall de acceso gran living comedor gran cocina amplio dormitorio en suite grandes dormitorios baño y baño de visita. amplios closets y despensa. edificio con hermosa arquitectura neoclásica. a pasos de metro moneda y eje bulnes. cercano a comercio servicios y parque almagro. gastos comunes de $90.000 aprox.- contribuciones $155.000 aprox.-"
"toctoc","Santiago","2/6/2020","Aparment","","0 m²","4","3","","$  180.000.000","https://www.toctoc.com/propiedades/compraparticularsr/departamento/santiago/tucapel-jimenez-56-santiago/1410064?o=resultado_lista_seo_info","departamento en piso 3 con ascensor y portería 24/7hall de distribución living comedor separados por puerta de madera y vidrio. 3 dormitorios y 2 baños más pieza completa de servicio (incluye baño aparte) living y pieza con salida a terrazas independientes. baño principal con conexión a lavadora.edificio cuenta con patio central interior amplios corredores con terminaciones de la época 3 ascensores subterraneo con opción de estacionamiento y bodega (arriendo directo con administración)gastos comunes: $70.000 (inlcuye agua)"
"toctoc","Santiago","28-04-2020","Aparment","","153 m²","5","3","","UF  6.710","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/departamento-paseo-bulnes-200/1467829?o=resultado_lista_seo_info","departamento enorme solido ideal para oficinas en pleno centro de santiago paseo bulnes altura 200 metro moneda solo 1% honorarios de correaje edificio sólido muy iluminado del año 1946 autorizado por la administración para uso comercial (actualmente uso residencial) total 5 pisos departamento en piso 4 uf 6.710 153 metros construidos living y comedor enormes 4 dormitorios 3 baños dormitorio de servicios orientación oriente y poniente bajas contribuciones $90.000 bajos gastos comunes $100.000 gas de cañería todo el departamento con piso parket de la época no tiene estacionamiento ni bodega conserjería 24 horas honorarios corretaje solo 1% para remodelar tasado en $235.000.000.- valor de venta actual $192.000.000.- verdadera oportunidad!"
"toctoc","Santiago","19-03-2020","Aparment","","100 m²","4","3","","$  140.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/morande-piso-parquet/1447397?o=resultado_lista_seo_info","excelente departamento ubicado a pasos de ex congreso y su nueva estación y línea de metro. departamento amplio antiguo y bien mantenido en el corazón de santiago al lado de oficinas públicas y privadas corte suprema museo precolombino etc. tiene 3 dormitorios dos baños mas pieza y baño de servicio. cocina cerrada y amplio living comedor. todo con un piso de parquet muy bien mantenido. no dejar de ver."
"toctoc","Santiago","20-03-2020","Aparment","","0 m²","3","2","","UF  4.585","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/santo-domingo-monjitas/1447897?o=resultado_lista_seo_info","www. procasa.cl baeza (código interno 43638) acepta oferta metro bellas artes // santiago centro - plaza de armas. excelente oficina en santiago centro. uso para oficina o habitacional con -3 privado 2 baños- cocina a pasos del plaza de armas restaurantes cafés y comercio en general. con ascensor. se encuentra disponible - vacio"
"toctoc","Santiago","30-05-2020","Aparment","","0 m²","3","2","","$  175.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/santa-isabel-marin/1229723?o=resultado_lista_seo_info","www.procasa.cl santa isabel / marin clásico departamento del año 1947 ubicado en tradicional sector de vicuña mackenna con excelente conectividad a pasos del metro santa isabel. su ubicación permite tener acceso a farmacias bancos supermercados clínica de la católica colegios. el departamento de 130 mts 2 cuenta con dos entradas a la propiedad y se distribuye en hall de acceso living comedor amplio 3 dormitorios dos baños pieza de servicio. cómoda cocina y loggia de muy buen tamaño. el departamento tiene piso parquet y termopanel. estacionamiento de uso y goce y bodega ccomun. gasto comunes $ 60.000 incluye agua fría y contribuciones $ 40.000 no tiene ascensor. se aceptan ofertas"
"toctoc","Santiago","25-03-2020","Aparment","","127 m²","3","2","","UF  6.600","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/santiago-centro-catedral-amplitud-y-calidad/1450659?o=resultado_lista_seo_info","excelente departamento de constructora danacorp excelente nivel de construcción y terminaciones. la arquitectura brinda el máximo aprovechamiento de espacios y excelente distribución. espectacular orientación nor-oriente. recibo con piso en porcelanato. magnífica terraza para living comedor y dormitorio principal. cocina tradicional con piso en porcelanato cubiertas en granito comedor de diario placa encimera eléctrica horno empotrado y campana de 90 cms. con extracción forzada en la techumbre. logia independiente con lavadero. gran dormitorio principal en suite con ventana tipo bow-window walk-in closet y baño con ventilación y luz natural ademas cuenta con acumulador de calor eléctrico. segundo y tercer dormitorio de muy buen tamaño. amplio home office o estar familiar. cuenta con 1 estacionamiento y 1 bodega. edificio con accesos controlados estacionamientos de visitas. inmerso en pleno barrio cívico de la ciudad. a pasos del palacio de la moneda y entidades gubernamentales en general. hitos urbanos y culturales de reconocimiento de la ciudad de santiago. excelente conectividad. núcleo político financiero y cultural de gran atractivo turístico. servicios y comercio. cercano al metro santa ana y autopista central."
"toctoc","Santiago","1/4/2020","Aparment","","120 m²","3","2","","$  168.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/calle-san-antonio-418/1453384?o=resultado_lista_seo_info","se vende amplio dpto 120 mtsideal para oficinas edificio históricosan antonio 418 santiagoamplio departamento 120 mts ideal para remodelar y acondicionar como oficina3 dormitorios 2 baños piso parquetpiso 6 con vista a la calle año edificio 1952actualmente destino habitacional factible para comercialedificio de 10 pisos departamentos oficinas laboratorios y locales comerciales en el primer piso. 3 ascensoresubicación comercial alta afluencia de público locomocióna 1 cuadra de plaza de armas y a 3del metro bellas artes mall vivo imperio teatro municipal cerro santa lucía notarias entre otros.edificio histórico (originalmente era la caja de empleados públicos y periodistas / caja de ee.pp y pp) con una hermosa arquitectura y detalles en sus paredes escaleras y ascensores.más información con soledad al +56996552989valor venta $168.000.000 - conversable+ comisión corredora de propiedades (2% + iva)gasto común $70.000opción de arriendo $700.000 mensual con gasto común incluido"
"toctoc","Santiago","6/7/2020","Aparment","","120 m²","3","2","","$  168.000.000","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/dpto-oficina-120-mts-santiago/1510790?o=resultado_lista_seo_info","se vende amplio dpto 120 mts ideal para oficinas edificio histórico san antonio 418 santiago amplio departamento 120 mts ideal para remodelar y acondicionar como oficina 3 dormitorios 2 baños piso parquet piso 6 con vista a la calle año edificio 1952 actualmente destino habitacional factible para comercial edificio de 10 pisos departamentos oficinas laboratorios y locales comerciales en el primer piso. 3 ascensores ubicación comercial alta afluencia de público locomoción a 1 cuadra de plaza de armas y a 3del metro bellas artes mall vivo imperio teatro municipal cerro santa lucía notarias entre otros. edificio histórico (originalmente era la caja de empleados públicos y periodistas / caja de ee.pp y pp) con una hermosa arquitectura y detalles en sus paredes escaleras y ascensores. más información con soledad al +56996552989 valor venta $168.000.000 – conversable + comisión corredora de propiedades (2% + iva) gasto común $70.000 opción de arriendo $700.000 mensual con gasto común incluido"
"toctoc","Santiago","4/6/2020","Aparment","","0 m²","3","2","","UF  4.900","https://www.toctoc.com/propiedades/compracorredorasr/departamento/santiago/av-santa-isabel-carmen-santiago/1491402?o=resultado_lista_seo_info","¡atención!venta departamento ubicado en santiago centro  a pasos del metro santa lucia entrega inmediata.av. santa isabel / carmen santiago superficie total : 150 mts2características3 dormitorio2 bañococina equipadalivingestacionamientogastos comunes: $100.0000conserjeríaseguridad 24/7gimnasioquinchosala multiusopiscinaalrededores:supermercadosgasolinerasbancosrestaurantesminimarkethospitalplazasexcelente locomoción"comisión:2% + iva""medios de pago:credito hipotecariopago al contado"cod: 2571550consultar por chat llamada o whatsapp indicando el cod de esta publicación. (si no tienes contacto telefónico déjanos un mensaje de chat o de whatsapp)números de contacto+56969153606+56986597314+56232548659(si ves esta publicación es porque aun sigue disponible )"
"toctoc","Santiago","30-06-2020","House","","0 m²","5","1","","$  140.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/entre-carmen-y-lira/1439422?o=resultado_lista_seo_info","ideal para oficina arriendo de piezas jardín infantil amplio uso comercial ya que cuenta con 5 amplios dormitorios 1 baño cocina 112 mts2 factibilidad para un 2do piso y esta en condominio. así como una ubicación excepcional marcoleta entre carmen y lira. la casa esta recién remodelada (6 meses a la fecha) por el arquitecto don augusto zarricueta. número de contacto +56951392767"
"toctoc","Santiago","28-04-2020","House","","134 m²","5","2","","UF  6.500","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/moneda-3081-santiago/1467871?o=resultado_lista_seo_info","amplia casa antigua ideal para inversiónsector cercano a metro parques colegios hospitalesvalor $180.000.000 conversable + 1 % corretaje"
"toctoc","Santiago","23-02-2020","House","","190 m²","8","2","","$  150.000.000","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/lira-1212-santiago/1428095?o=resultado_lista_seo_info","casona con local comercial 8 habitaciones 2 baños. a una cuadra de av matta"
"toctoc","Santiago","12-05-2020","House","","0 m²","3","2","","$  145.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/madrid-matta-3d-2b-cercano-a-metro-matta-con-gran-conectividad/1478011?o=resultado_lista_seo_info","madrid/ matta vendemos casa de fachada continua y buen acceso por bandejon central muy iluminado. en primer piso la propiedad tiene 3 dormitorios con estilo antiguo todos intercomunicados 2 baños lavadero gran cocina logia patio cielos altos cercano a 5mt. en segundo piso construcción ligera con baño. patio interior muy iluminado. sector en recambio y de gran acceso locomoción colectiva metro y otros cercano a comercio colegios restaurantes iglesias hospitales centros médicos. evaluamos propuestas."
"toctoc","Santiago","20-02-2020","House","","0 m²","6","4","","UF  5.400","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/10-de-julio-metro-matta/1426805?o=resultado_lista_seo_info","aulen propiedades. se vende casa comercial desocupada apta para todo tipo de negocios dentro de un tranquilo barrio tradicional de santiago. esta propiedad que se encuentra próxima al metro matta y al barrio 10 de julio. es una propiedad que está próxima a cumplir 100 años de construida. posee 180 metros cuadrados de terreno y construidos. 2 pisos. 6 dormitorios. 4 baños. amplios espacios interiores. está desocupada por lo cual se puede coordinar visita para cualquier día."
"toctoc","Santiago","25-03-2020","House","","117 m²","3","1","","$  145.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/excelente-casa-en-nuble-arturo-prat/1450600?o=resultado_lista_seo_info","excelente casa en venta  amplios espacios barrio ñuble cercano a comercio centros de salud supermercados autopistas  a solo 15 minutos minutos caminando al metro casa living comedor cocina 3 amplios dormitorios 1 baño conexión a lavadora 1 estacionamiento 1 bodega disponibilidad inmediata"
"toctoc","Santiago","21-01-2020","House","","0 m²","3","1","","$  200.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/moneda-con-herrera/1404724?o=resultado_lista_seo_info","casco historico casa con años de antigüedad de gran terreno en la calle moneda  129 m² a pasos del metro quinta normal y cerca de colegios y hospital excelente para la inversión en edificación de: centros de comercio de esparcimiento educación o encuentros sociales. la casa en si cuenta con 3 habitaciones 1 cocina 2 bodegas y un baño."
"toctoc","Santiago","16-04-2020","House","","125 m²","5","2","","$  174.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/sin-comision-hermosa-casa-en-matta-sur/1460778?o=resultado_lista_seo_info","¡¡oportunidad!! compra sin comisión y ahorra $ 4.140.000.- esta hermosa casa se encuentra ubicada en calle artemio gutierrez en un tranquilo sector residencial cercano a colegios supermercados comercios y áreas verdes. posee excelente conectividad a través de av. matta y vicuña mackenna; a 10 minutos caminando de estación de metro avenida matta y 15 minutos de metro irarrázaval linea 3. su distribución interior considera hall de acceso living comedor equipado con salamandra y equipo de aire acondicionado. salida a patio interior con linda pérgola y árboles. cocina remodelada muy iluminada equipada con horno encimera eléctrica y campana. dormitorio principal con amplios closets dos dormitorios de buen tamaño. baño completo renovado. su distribución exterior considera dos dormitorios uno de ellos de buen tamaño y el otro más pequeño ideal para oficina o taller. loggia y bodega exterior. espectacular casa del año 1948 construida en albañilería confinada con piso de madera. cercano a áreas verdes: a media cuadra del proyecto matta sur lugar que será transformado en un espacio público con jardines y equipamiento comunitario; y a una cuadra de plaza gacitúa. gran oportunidad para vivienda o uso comercial. características relevantes: - casa refaccionada con instalaciones eléctricas nuevas - excelente distribución - tranquilo sector residencial - a pasos de estación de metro y áreas verdes - orientación poniente - piso parquet en toda la casa salvo baldosas en cocina y cerámica en baños - bajas contribuciones: $33.500.-"
"toctoc","Santiago","23-04-2020","House","","0 m²","3","2","","$  170.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/tocornal-hospital-clinico-san-borja/1464607?o=resultado_lista_seo_info","46154. cómoda casa pareada de 1 piso con doble entrada por calle y pasaje cerrado. cuenta con living comedor con salida a patio de luz cocina amoblada 3 dormitorios principal en suite. 2 baños. pisos flotante y cerámicos 2 calefont alcantarillado propio. 1 estacionamiento en garaje. contribuciones $ 100.000 cuota trimestral. ubicada en tranquilo y consolidado sector de santiago con accesos en su entorno inmediato a comercio centros de salud supermercados restaurantes colegios locomoción pública y metro av.matta. metraje de la propiedad entregado por propietario (sujeto a confirmación)."
"toctoc","Santiago","27-05-2020","House","","129 m²","3","2","","$  190.000.000","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/agustin-edwards-2172-santiago/1219046?o=resultado_lista_seo_info","hermosa casa sector av. beaucheff/club hípico/ rondizzoni. 163 mts terreno /129 m2 construidos barrio residencial patrimonio cultural. 1er piso: living comedor separados cocina cerrada despensa comedor diario lavadero bodega piso cerámico. 2do piso: 2 amplios dormitorios con aire acondicionado 1 baño y walking closet. cuenta ademas con amplio departamento interior independiente living comedor 1 dormitorio baño cocina cerrada. posee portón eléctrico cerco electrico patio abierto con parra naranjo y limonero. cercano a estación de metro rondizzoni barrio organizado y con alarma comunitaria. servicios:calefaccion"
"toctoc","Santiago","27-02-2020","House","","180 m²","3","3","","$  165.000.000","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/casa-comercial-metro-nuble-santiago/1431087?o=resultado_lista_seo_info","casa comercial a pasos del metro ñuble uso se suelo comercial. se aceptan ofertas contado. visitas con corredor de propiedades elly aguilar +56 9 78356365"
"toctoc","Santiago","12-06-2020","House","","0 m²","3","3","","$  165.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/sargento-aldea/1495709?o=resultado_lista_seo_info","- exelente casa en barrio seguro- antejardin- gran hall de entrada- amplio living y comedor- puertas de madera de calidad- dormitorio principal en suite- segundo dormitorio espacioso con closet- segundo baño remodelado completo- tercer dormitorio ubicado cerca de la cocina con baño medio baño- cocina amplia y amoblada. mueble de granito- comedor de diario- jardín con quincho y terraza.- lavandería- puertas de madera- piso flotante- se entrega pintado- estacionamiento techado con portón.cerca de:parque o'higginsmovistar arenauniversidadescolegiosjardines infantilesfarmaciacomerciometro y movilización a dos cuadrasnuevo precio imperdible!!!!!!"
"toctoc","Santiago","02-05-2020","House","","117 m²","3","2","","UF  5.100","https://www.toctoc.com/propiedades/compraparticularsr/casa/santiago/joaquin-vicuna-1015-santiago/1471078?o=resultado_lista_seo_info","casa remodelada de fachada contínua.consta de :2 dormitorios amplios con ventanas de termopanel.1 habitación de doble altura (2 pisos) con aislación acústica (sala de música).living/comedor con ladrillo a la vista.cocina.patio.2 baños uno nuevo.bodegaa 4 cuadras del metro irarrázaval.bajas contribuciones.vende directo dueño. distribución:antejardinsala estarservicios:alarmapiscinachimeneajacuzziporton automaticococina:comedor diariococina equipada"
"toctoc","Santiago","29-06-2020","House","","146 m²","4","2","","$  149.000.000","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/casa-en-venta-barrio-brasil/1506852?o=resultado_lista_seo_info","amplia casa de 4 dormitorios en tradicional barrio de santiago. tiene 160 m2 de terreno 145 m2 construídos 4 dormitorios 2 baños techos altos 2 patios -uno de ellos techado- hall de entrada. la propiedad se encuentra cercana a estación de metro cumming restaurantes establecimientos educacionales supermercados. contacto al +56986954109 o contacto@troyaxpropiedades.cl"
"toctoc","Santiago","11-05-2020","House","","0 m²","6","1","","UF  4.629","https://www.toctoc.com/propiedades/compracorredorasr/casa/santiago/portugal-victoria/1358303?o=resultado_lista_seo_info","oportunidad: casa antigua desocupada para remodelar con recepción final destino uso comercial en barrio industrial comercial y profesional apta para oficinas bodegas empresa y/o taller a 2 cuadras de avda. matta y vicuña mackenna . próxima a bancos colegios comercio proyectos inmobiliarios y a 15 minutos centro de santiago. metro lineas 5 y 6. contactar a email eugeniab@vivaqui.com +56 9 73371285/ 222175555 descripción:: 6 privados buen tamaño 1 baño cocina bodegas alarma. habilitada para corriente trifásica conexiones instaladas para hacer un segundo baño. superficie 130 metros aprox. construidos. en 2 pisos. exenta de contribuciones. no tiene estacionamiento. id28245"
