Unnamed: 0,PriceUnit,Price,item,link,fld0,fld1,fld2,fld3,fld4,fld5,Description,PropertyState,PublishedDate,Title,Section,Models
7505,UF,24.500,UF 24.500,https://www.portalinmobiliario.com/MLC-539033743-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=23&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
309 m²","Superficie útil
249 m²","Dormitorios
3","Ambientes
3","Baños
3",,"Descripción
Parque Arboleda Lo Curro es un proyecto con una arquitectura única y sofisticada proyectado y diseñado por la destacada oficina de arquitectura Izquierdo Lehmann. El proyecto está emplazado en un terreno de más de 4 hectáreas, generando un espacio central que alberga un gran parque desarrollado por el destacado paisajista Juan Grimm. Todo esto complementado por un concept design y diseño interior desarrollado por Enrique Concha & Co. Cada hall de acceso contempla solo 2 departamentos por piso, logrando tranquilidad y privacidad. En su interior, departamentos de 2, 3 y 4 dormitorios más servicio, que ofrecen detalles únicos, terminaciones de alta calidad, y una orientación que privilegia la vista al parque central del Condominio. El rol preponderante del parque y el diseño sofisticado pero a la vez elegante de cada residencia, reflejan la preocupación de Izquierdo Lehmann Arquitectos por lograr espacios que realmente realcen la experiencia de vida de los residentes de este exclusivo proyecto",...,30-07-2020,"Via Aurora, Lo Curro, Vitacura","Volver al listado
...
...
...
RM (Metropolitana)
Vitacura
Lo Curro
Compartir
Imprimir PDF",
7506,UF,16.700,UF 16.700,https://www.portalinmobiliario.com/MLC-539033737-departamento-en-venta-de-2-dormitorios-en-vitacura-_JM#position=24&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
185 m²","Superficie útil
155 m²","Dormitorios
2","Ambientes
2","Baños
3",,"Descripción
Parque Arboleda Lo Curro es un proyecto con una arquitectura única y sofisticada proyectado y diseñado por la destacada oficina de arquitectura Izquierdo Lehmann. El proyecto está emplazado en un terreno de más de 4 hectáreas, generando un espacio central que alberga un gran parque desarrollado por el destacado paisajista Juan Grimm. Todo esto complementado por un concept design y diseño interior desarrollado por Enrique Concha & Co. Cada hall de acceso contempla solo 2 departamentos por piso, logrando tranquilidad y privacidad. En su interior, departamentos de 2, 3 y 4 dormitorios más servicio, que ofrecen detalles únicos, terminaciones de alta calidad, y una orientación que privilegia la vista al parque central del Condominio. El rol preponderante del parque y el diseño sofisticado pero a la vez elegante de cada residencia, reflejan la preocupación de Izquierdo Lehmann Arquitectos por lograr espacios que realmente realcen la experiencia de vida de los residentes de este exclusivo proyecto",Propiedades usadas,30-07-2020,"Via Aurora, Vitacura","Volver al listado
...
Venta
Propiedades usadas
RM (Metropolitana)
Vitacura
Compartir
Imprimir PDF",
7507,UF,18.100,UF 18.100,https://www.portalinmobiliario.com/MLC-539033741-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=25&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
218 m²","Superficie útil
178 m²","Dormitorios
3","Ambientes
3","Baños
3",,"Descripción
Parque Arboleda Lo Curro es un proyecto con una arquitectura única y sofisticada proyectado y diseñado por la destacada oficina de arquitectura Izquierdo Lehmann. El proyecto está emplazado en un terreno de más de 4 hectáreas, generando un espacio central que alberga un gran parque desarrollado por el destacado paisajista Juan Grimm. Todo esto complementado por un concept design y diseño interior desarrollado por Enrique Concha & Co. Cada hall de acceso contempla solo 2 departamentos por piso, logrando tranquilidad y privacidad. En su interior, departamentos de 2, 3 y 4 dormitorios más servicio, que ofrecen detalles únicos, terminaciones de alta calidad, y una orientación que privilegia la vista al parque central del Condominio. El rol preponderante del parque y el diseño sofisticado pero a la vez elegante de cada residencia, reflejan la preocupación de Izquierdo Lehmann Arquitectos por lograr espacios que realmente realcen la experiencia de vida de los residentes de este exclusivo proyecto",...,30-07-2020,"Via Aurora, Lo Curro, Vitacura","Volver al listado
...
...
...
RM (Metropolitana)
Vitacura
Lo Curro
Compartir
Imprimir PDF",
7508,UF,21.380,UF 21.380,https://www.portalinmobiliario.com/MLC-539033724-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=26&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
252 m²","Superficie útil
207 m²","Dormitorios
3","Ambientes
3","Baños
4",,"Descripción
Parque Arboleda Lo Curro es un proyecto con una arquitectura única y sofisticada proyectado y diseñado por la destacada oficina de arquitectura Izquierdo Lehmann. El proyecto está emplazado en un terreno de más de 4 hectáreas, generando un espacio central que alberga un gran parque desarrollado por el destacado paisajista Juan Grimm. Todo esto complementado por un concept design y diseño interior desarrollado por Enrique Concha & Co. Cada hall de acceso contempla solo 2 departamentos por piso, logrando tranquilidad y privacidad. En su interior, departamentos de 2, 3 y 4 dormitorios más servicio, que ofrecen detalles únicos, terminaciones de alta calidad, y una orientación que privilegia la vista al parque central del Condominio. El rol preponderante del parque y el diseño sofisticado pero a la vez elegante de cada residencia, reflejan la preocupación de Izquierdo Lehmann Arquitectos por lograr espacios que realmente realcen la experiencia de vida de los residentes de este exclusivo proyecto",Propiedades usadas,30-07-2020,"Via Aurora, Vitacura","Volver al listado
...
Venta
Propiedades usadas
RM (Metropolitana)
Vitacura
Compartir
Imprimir PDF",
7509,UF,9.900,UF 9.900,https://www.portalinmobiliario.com/MLC-539033056-departamento-en-venta-de-2-dormitorios-en-vitacura-_JM#position=27&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
90 m²","Superficie útil
75 m²","Dormitorios
2","Ambientes
2","Baños
2",,"Descripción
Departamento tipo Mariposa, con excelente ubicación en barrio residencial de Vitacura, con áreas verdes y a minutos del Mall Alto Las Condes y todos los servicios. Orientación Norte y vista panorámica consolidada. Distribución: Living comedor con cocina americana equipada con horno, encimera vitrocerámica, microondas y campana. Espacio para lavavajillas y Cuarto para lavadora y secadora. Dos amplios dormitorios en suite, con doble closet cada uno. Terraza panorámica con barandas de cristal. Terminaciones de primer nivel: Ventanas Termopanel de PVC folio madera, todas las Puertas enchapadas en madera, piso de porcelanato, cocina y baños con cubierta tipo silestone. Edificio tranquilo de sólo 4 pisos, con gimnasio, sala multiuso y piscina en primer piso. Conectividad inmediata a grandes vías. Incluye 2 estacionamientos subterráneos y amplia bodega. Para entrega inmediata. Favor contactar al 56 982195056",Propiedades usadas,30-07-2020,"A Estrenar / Alto Las Condes / Hualtatas, Vitacura","Volver al listado
...
Venta
Propiedades usadas
RM (Metropolitana)
Vitacura
Compartir
Imprimir PDF",
7510,UF,10.350,UF 10.350,https://www.portalinmobiliario.com/MLC-539032900-departamento-en-venta-de-4-dorm-en-vitacura-_JM#position=28&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
150 m²","Superficie útil
142 m²","Dormitorios
4","Ambientes
4","Baños
3",,"Descripción
Amplio y luminoso departamento en Condominio muy seguro con amplias y hermosas áreas verdes, jardines y parques infantiles además cuenta con dos piscinas, dos gimnasios, cancha de baby fútbol, multicancha y estacionamientos de visitas. Departamento con linda vista a la piscina. Orientación: Nor-Poniente. Hall de entrada. Living comedor juntos con salida a terraza con mallas de protección. Amplia cocina con comedor de diario, cocina encimera, campana, horno eléctrico. Logia. Servicio completo. Tiene tres dormitorios, dos baños completos. Dormitorio principal en suite con jacuzzi y salida a terraza independiente. Ventanas de Termopanel en todo el departamento. Calefacción por losa radiante. Conserjería 24/7. Dos estacionamientos y una bodega.
Gastos comunes: $133.000.- aprox. Contribuciones: $220.000.- aprox.",...,30-07-2020,"Colegio Manquehue/vitacura, La Llavería, Vitacura","Volver al listado
...
...
...
RM (Metropolitana)
Vitacura
La Llavería
Compartir
Imprimir PDF",
7511,UF,8.500,UF 8.500,https://www.portalinmobiliario.com/MLC-539032894-departamento-en-venta-de-3-dorm-en-vitacura-_JM#position=29&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
103 m²","Superficie útil
97 m²","Dormitorios
3","Ambientes
3","Baños
2",,"Descripción
Lindo y amplio departamento en condominio!!! lo conforma un gran parque con hermosas áreas verdes, piscinas, gimnasios, multicancha, cancha de baby fútbol, juegos infantiles, estacionamientos de visitas, guardias de seguridad y conserjería 24/7. Posee riego automático en las jardineras.

El departamento tiene hall de acceso, living comedor juntos con salida a rica terraza con vista hacia los jardines. Cocina equipada con horno eléctrico y cocina encimera. Logia. Calefacción por losa radiante y además cuenta con calefacción eléctrica en todas las áreas. Posee calefacción por losa radiante, con calefacción individual con radiador.
Tres dormitorios de buen tamaños, principal en suite y baño con ventana. Dos baños completos. Tiene un estacionamiento y una bodega.
Gastos comunes: $100.000.- aprox.
Contribuciones: $180.000.- aprox.

Coordinar visitas con: Match Inmobiliario al 9-7378 7795 mail: info@matchinmobiliario.com",...,30-07-2020,"Colegio Manquehue/vitacura, La Llavería, Vitacura","Volver al listado
...
...
...
RM (Metropolitana)
Vitacura
La Llavería
Compartir
Imprimir PDF",
7512,UF,8.800,UF 8.800,https://www.portalinmobiliario.com/MLC-539032870-departamento-en-venta-de-3-dorm-en-vitacura-_JM#position=30&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
100 m²","Superficie útil
93 m²","Dormitorios
3","Ambientes
3","Baños
2",,"Descripción
Excelente Departamento en sector con muy buenos accesos a autopistas Costanera Norte, Av. Kennedy y Av.Vitacura.

Living comedor juntos muy luminoso. Terraza. Cocina con logia. Tres dormitorios amplios principal en suite con vista completamente despejada. Dos baños completos. Calefacción con estufa mural.
Tiene dos estacionamientos y una bodega.

Condominio muy seguro!!! con lindas áreas verdes y amplios jardines con juegos infantiles, piscinas, gimnasios, multi-cancha, cancha de baby fútbol y estacionamientos de visitas. Conserjería y seguridad 24/7 con circuito cerrado de cámaras.
Gastos comunes: $130.000.- aprox.

Coordinar visitas con: Match Inmobiliario al 9-7378 7795 mail: info@matchinmobiliario.com",...,30-07-2020,"La Llavería/vitacura, La Llavería, Vitacura","Volver al listado
...
...
...
RM (Metropolitana)
Vitacura
La Llavería
Compartir
Imprimir PDF",
7513,UF,13.500,UF 13.500,https://www.portalinmobiliario.com/MLC-539032832-departamento-en-venta-de-3-dormitorios-en-las-condes-_JM#position=31&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
159 m²","Superficie útil
139 m²","Dormitorios
3","Ambientes
3","Baños
3",,"Descripción
Lindo departamento para grupo familiar en zona residencial a paso de plaza, mall, parques, iglesia, centro deportivo.
Cómodo y luminoso, cocina cerrada, estacionamiento, bodega.
Gasto común $270.000 incluye agua caliente y calefacción.
Contactar a Gloria Sanchez al +569 32493062 Oficina +569 73787795",...,30-07-2020,"Geronimo Alderete, Nuestra Señora Del Rosario, Vitacura","Volver al listado
...
...
...
...
Vitacura
Nuestra Señora del Rosario
Compartir
Imprimir PDF",
7514,UF,22.000,UF 22.000,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5718781-duplex-jardin-en-exclusivo-condominio-uda#position=32&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
356 m²","Superficie útil
231 m²","Dormitorios
3","Baños
5",,,"Descripción
Departamento Duplex con Jardín privado, que se caracteriza por su amplitud y comodidad, que se refleja a través de amplias terrazas, ventanales que inundan los espacios de luz, entregando detalles, colores y sensaciones que aportan calidez, tranquilidad y belleza cada día. 356m2 totales, que se componen de 80m2 de jardin + 60m2 de zócalo (piso 1) + 171m2 útiles + 40m2 de terraza + 5m2 de logia (piso 2). 3 dormitorios + servicio. 3 baños + visita + servicio. Dormitorio principal en suite con amplio walking closet. Baño con doble lavamanos. Living comedor amplios. Terrazas con barandas de cristal. Cocina en ambiente separado, amoblada con encimera, horno y campana, con cubiertas de cuarzo, piso de porcelanato, encimera con platos eléctricos, y logia. Dormitorio de servicio con su baño. Sala de estar. Orientación del Jardin: poniente. Orientación de la terraza principal: norte. Solo 3 departamentos por piso. Calefacción por loza radiante. Ventanas y ventanales termopanel con perfiles de PVC color madera. Persianas exteriores de seguridad eléctricas. Construcción del 2014, por Moller Y Pérez-Cotapos. Impecable estado, como nuevo. Gasto común entre $390.000 y $460.000 aprox. Contribuciones $575.331 3 estacionamientos + 1 bodega, en subterraneo. El edificio cuenta con completo equipamiento: sala de eventos, lounge, gimnasio y piscina, son sólo algunas de las opciones junto al extenso parque privado. Acceso directo al parque desde el jardín privado. En una de las esquinas más tradicionales y reconocidas, en el exclusivo Barrio de Jardín del Este, es la que recibe este exclusivo condominio. Un sector que ofrece inigualables condiciones para disfrutar las bondades y ventajas de la comuna de Vitacura. Vivir en un condominio-parque con más de 5.000m2 de áreas verdes, es una propuesta que ante todo valora la calidad de vida y la relación con el entorno, incorporando en su diseño extensos jardines para disfrutar el tiempo libre, la familia y la naturaleza.",...,30-07-2020,"Duplex + Jardín, En Exclusivo Condominio, Jardín Del Este, Vitacura","Volver al listado
...
...
...
RM (Metropolitana)
Vitacura
Jardín Del Este
Compartir
Imprimir PDF",
7515,UF,7.700,UF 7.700,https://www.portalinmobiliario.com/MLC-539032044-departamento-en-venta-de-2-dormitorios-en-vitacura-_JM#position=33&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
80 m²","Superficie útil
80 m²","Dormitorios
2","Ambientes
2","Baños
2",,"Descripción
Impecable y amplio departamento de Finas Terminaciones como Nuevo en sector de gran conectividad.
78 mt2
Living Comedor con salida a terraza.
Moderna Cocina Integrada Isla equipada con Encimera Vitrocerámica, Lavavajilla y Refrigerador Empotrados, Conexión a Lavadora
2 Dormitorios, principal en Suite con Walk in Closet.
2 Baños
Estacionamiento subterráneo y Bodega de 9mt2
Condominio cuenta con Gimnasio, Gran Salón de Eventos, Bicicletero, Piscina en Terraza Panorámica, Estacionamientos de Visitas.",Propiedades usadas,30-07-2020,"San Damián / Avda. Las Condes, Vitacura","Volver al listado
...
Venta
Propiedades usadas
RM (Metropolitana)
Vitacura
Compartir
Imprimir PDF",
7516,UF,11.899,UF 11.899,https://www.portalinmobiliario.com/MLC-539032010-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=34&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4,"Superficie total
240 m²","Superficie útil
190 m²","Dormitorios
3","Ambientes
3","Baños
3",,"Descripción
Amplio departamento de finas terminaciones en uno de los mejores sectores de Vitacura, a pasos de futura estación de Línea 7 de Metro Las Catalpas.
140/50mt2
Hall distribuciòn
Amplio Living y Comedor con salida a gran Terrraza
3 Dormitorios de gran tamaño, todos con salida a terraza Individual, Ppal en Suite y Amplios Closets
2do y 3er dormitorio muy amplios para cama de 2 plazas
2 Baños, principal con Ventilaciòn Natural
Pieza y Baño de Servicio o 4to Dormitorio
Cocina Tradicional de Gran tamaño amoblada y Gran logia
2 Estacionamientos y Bodega
Ingreso al Edificio con Clave Individual, Conserje 24 hrs, Estacionamientos de Visitas.
Contacto Asesor Inmobiliario Nicolàs Pedemonte.",Propiedades usadas,30-07-2020,"Paul Claudel / Vitacura / Futuro Metro Las Catalpas, Vitacura","Volver al listado
...
Venta
Propiedades usadas
RM (Metropolitana)
Vitacura
Compartir
Imprimir PDF",
