Unnamed: 0,PriceUnit,Price,item,link,fld0,fld1,fld2,fld3,fld4,fld5,Description,PropertyState,PublishedDate,Title,Section,Models
2509,$,450.000.000,$ 450.000.000,https://www.portalinmobiliario.com/MLC-539002766-casa-en-venta-de-6-dormitorios-en-providencia-_JM#position=1&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
538 m²","Superficie útil
278 m²","Dormitorios
6","Ambientes
6","Baños
2",,"Descripción
VENDE WWW.AROMOPROPIEDADES.CL
Oficina habilitada en una antigua casa de adobe de 1 piso que data de 1920. Tiene un galpón de acero que data de 1970. Se ubica en un terreno emplazado sobre acera poniente de Avda. Seminario entre Avda. Santa Isabel y Almirante Riveros, esquina con pasaje peatonal Santa Adelaida, de forma levemente irregular y sin pendiente. Se ubica a 95m de Avda. Santa Isabel con buses de trasporte público. Metro Línea 5 estación Santa Isabel a 260m.

La construcciòn tiene un programa funcional adecuado al uso de oficinas, con recintos amplios de cielos altos, suficientemente iluminados. La construcción se estructura principalmente en adobe, sin daños visibles, y tabiques de madera en regular estado. Toda la construcción cuenta con permiso y recepción final, salvo una terraza cubierta que data de 2014 y se considera no regularizable por sobrepasar la ocupación máxima de suelo permitida. Las terminaciones en general son de calidad estándar para la época y se conservan en estado normal de uso y desgaste según su data. Presenta remodelación de baños y oficinas posteriores con revestimientos nuevos en buen estado. Tiene calefont para agua caliente sanitaria. El galpón posterior se estructura en marcos de acero, tiene acceso vehicular desde el pasaje.
Como obras complementarias se considera los cierros exteriores de reja, medianeros de muro de albañilería, pavimentos exteriores y cobertizo de acero en antejardín.
COORDINAR VISITAS CON CLAUDIA SALAS S +569 2308190",Propiedades usadas,30-07-2020,"Metro Santa Isabel, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
2510,UF,10.700,UF 10.700,https://www.portalinmobiliario.com/MLC-539002600-casa-en-venta-de-8-dormitorios-en-providencia-_JM#position=2&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
395 m²","Superficie útil
365 m²","Dormitorios
8","Ambientes
8","Baños
2",,"Descripción
COMERCIAL, CASA ESQUINA MIGUEL CLARO A PASOS PROVIDENCIA CERCANO A METRO, APTA OFICINAS, RESTAURANT , INSTITUTOS ,CLINICAS .
UBICADA EN EL MEJOR SECTOR COMERCIAL DE PROVIDENCIA, CERCANO A MANUEL MONTT, BARRIO ITALIA, UBICACION ATRACTIVA COMERCIALMNETE
PARA CUALQUIER RUBRO. SE ADEPTAN OFERTAS.",Propiedades usadas,30-07-2020,"Providencia, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
2511,UF,10.480,UF 10.480,https://www.portalinmobiliario.com/MLC-539000773-casa-en-venta-de-5-dormitorios-en-providencia-_JM#position=3&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
240 m²","Superficie útil
222 m²","Dormitorios
5","Ambientes
5","Baños
3",,"Descripción
Casa en venta, barrio Italia-Providencia.

Destacan sus 222 m2 construidos por 240 de terreno. En la actualidad es usada como oficina
Dos pisos, espacios muy amplios, cercano a restaurantes y comercios en general, excelente conectividad.

Vende: - // Xavier Ribas // 9 8194 0695 // xavier.ribas@prourbe .cl
// Alejandro Muñoz // 9 8667 1144 // alejandro.munoz@prourbe.cl /

tiene 5 dormitorios, 3 baños, 2 estacionamientos, está propiedad se caracteriza por sus amplios espacios.",Propiedades usadas,30-07-2020,"Barrio Italia/hospital Salvador/universidad Uniacc, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
2512,UF,19.000,UF 19.000,https://www.portalinmobiliario.com/MLC-539000236-casa-en-venta-de-9-dormitorios-en-providencia-_JM#position=4&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
437 m²","Superficie útil
282 m²","Dormitorios
9","Ambientes
9","Baños
5",,"Descripción
CASA PARA USO COMERCIAL O HABITACIONAL
Durante 5 años fue un hostal, sus habitaciones son amplias y luminosas, con piso de parquet muy bien cuidado y dos patios en su interior.

DETALLES:
Casa de 2 pisos, 9 dormitorios, 5 baños, 6 estacionamientos, cocina de buen tamaño con comedor de diario, amplia logia, estar, gran terraza, 2 bodegas.
A pasos de la Avenida Francisco Bilbao, a 3 cuadras del metro Bilbao, con una excelente conectividad. Contacto Alejandro muñoz flores 986671144",...,30-07-2020,"Av. Francisco Bilbao/ Las Amapolas, Metro Bilbao, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Metro Bilbao
Compartir
Imprimir PDF",
2513,$,580.000.000,$ 580.000.000,https://www.portalinmobiliario.com/MLC-539000015-casa-en-venta-de-4-dormitorios-en-providencia-_JM#position=5&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
485.5 m²","Superficie útil
237 m²","Dormitorios
4","Ambientes
4","Baños
3",,"Descripción
VENDO espectacular casa en precioso sector residencial en Providencia.
muy cercano a Plaza Uruguay, Colegios, Locomoción, Sector protegido para construcción de edificios.
Vende: Claudia López Diez Canseco // 9 92389510 // claudia.lopez@prourbe.cl
Ideal para familia que guste de tranquilidad y espacios amplios
Jardínes infantiles y colegios.

3 Dormitorios uno en suite
1 oficina con baño
3 baños
Pieza y Baño de servicio
Gran cocina con comedor de diario
bodega
piscina
Gran Patio con preciosas Áreas verdes.
3 estacionamientos (dos techados)
Pisos de Parquet en toda la casa.",Propiedades usadas,30-07-2020,"Arquitecto Pauly / Diego De Almagro, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
2514,UF,23.900,UF 23.900,https://www.portalinmobiliario.com/MLC-538999237-casa-en-venta-de-7-dormitorios-en-providencia-_JM#position=6&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
525 m²","Superficie útil
362 m²","Dormitorios
7","Ambientes
7","Baños
4",,"Descripción
Encantadora casa de 1960, diseñada por Alberto Cruz Eyzaguirre, excelentemente bien conservada, con sus estructuras originales (parquet, mármol, molduras, persianas puertas y ventanas)
Elegante hall de acceso en mármol, living y comedor independientes, sala de estar y biblioteca. 7 dormitorios y 4 baños. Amplio subterráneo y garaje cerrado. Gran sector de servicio con lavadero, jardín interior y patio delantero. Calefacción por losa radiante.

Estacionamiento para 3 autos y portón automático

No deje de visitar esta casa que le sorprenderá por sus detalles, entorno y privilegiada ubicación",Propiedades usadas,30-07-2020,"Amplia Casa Estilo Francés, En El Corazón De Providencia. Metro Salvador, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
2515,UF,22.000,UF 22.000,https://www.portalinmobiliario.com/MLC-538995908-casa-en-venta-de-5-dorm-en-providencia-_JM#position=7&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
270 m²","Superficie útil
220 m²","Dormitorios
5","Ambientes
5","Baños
7",,"Descripción
Casa de dos pisos en privilegiada ubicacion, sector Vaticano chico.

Actualmente funciona como Hotel Boutique, Regulacion permite hasta 4 pisos de construccion.

La Propiedad se encuentra en excelente estado.

Living, comedor separados.

Sala de recepcion

Cocina amoblada, despensa.

5 Dormitorios en suite

Amplio subterraneo con oficinas y baño.

Cava de vino subterranea,, bodega

Calefaccion central por radiadores a Gas Natural

Caldera de condensacion

termo solar para agua caliente

Lindo jardin , terraza.

 

 

 

 ",...,30-07-2020,"Vaticano Chico / María Luisa Santander, Plaza Italia, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Plaza Italia
Compartir
Imprimir PDF",
2516,UF,19.500,UF 19.500,https://www.portalinmobiliario.com/venta/casa/providencia-metropolitana/5745836-parque-uruguay-maiten-propiedades-donamos-5-de-la-comision-corretaje-con-sentido-uda#position=8&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
537 m²","Superficie útil
210 m²","Dormitorios
4","Baños
3","Estacionamientos
2",,"Descripción
BARRIO PROTEGIDO, UN OASIS EN EL CORAZÓN DE PROVIDENCIA

Hermosa casa de 2 pisos construida en los años 50 y remodelada estilo vintage hace 10 años.
Amplios espacios de recepción (cocina, living, comedor) abiertos para convivir en familia.
Cocina abriendo a terraza y comedor exterior con pérgola. Lindo jardín con árboles frutales, huerto y piscina.
Espacios comunes y dormitorios muy iluminados. Orientación poniente, oriente y norte.
Primer piso: hall de entrada con escaleras, Living, comedor, cocina, pieza de invitados/escritorio, baño de visitas, gran lavandería o pieza de servicio con su baño completo.
Segundo piso: Dormitorio principal con terraza, 2 dormitorios, un baño con ducha italiana + terraza dando al jardín.
Calefacción con chimenea a pellet y radiadores con caldera central a gas.
Ante jardín con 2 estacionamientos.

TRABAJAMOS PARA TI Y TU MEJORAS EL MUNDO!!
GARANTIZAMOS DONAR EL 5% DE NUESTRA COMISIÓN PARA LA CAUSA QUE TU ELIJAS

MAITEN PROPIEDADES, CORRETAJE CON SENTIDO, ÚNETE!",...,29-07-2020,"Parque Uruguay - Maitén Propiedades, Donamos 5% De La Comision. Corretaje Con Sentido, Metro Bilbao, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Metro Bilbao
Compartir
Imprimir PDF",
2517,UF,9.950,UF 9.950,https://www.portalinmobiliario.com/MLC-538870879-bustos-holanda-_JM#position=9&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
140 m²","Superficie útil
104 m²","Dormitorios
4","Ambientes
5","Baños
2","Estacionamientos
4","Descripción
PRECIO REBAJADO EXCELENTE UBICACION, BUSTOS/HOLANDA
Cómoda y acogedora casa en calle tranquila. Permite uso comercial como cafetería, hostal, consulado o embajada, jardín infantil /sala cuna, sedes junta de vecinos y centros comunitarios.
Toda la casa con ventanas termopanel. Cableado eléctrico renovado, capacidad eléctrica ampliada por ENEL. Aire acondicionado frío/calor en toda la casa.. Techo renovado por completo hace 3 años.
Agradable antejardín, cuenta con toldo mecánico a la entrada de la casa, para usar como terraza.
1er piso:
Hall de entrada, baño de visitas.
Living y comedor separados de muy buen tamaño.
Cocina amplia con salida a patio interior techado.
Dependencias de servicio muy buen tamaño, puede ser un excelente 4to dormitorio en suite.
Pieza aparte que funciona como loggia y/o bodega cerrada (conexiones para lavadora y secadora).
2do piso:
3 amplios dormitorios que permiten camas de 2 plazas, con sus closet.
1 baño completo grande.
4 estacionamientos: estacionamiento interior para 2 vehículos y 2 más fuera.
Buena reja perimetral que le da privacidad y seguridad.
La Zona:
Tradicional barrio de Providencia, cercan a comercios. Locomoción y conectividad por Av. Francisco Bilbao y Los Leones. Cercano a cafés, almacenes, vida de barrio.",Propiedades usadas,29-07-2020,"Bustos / Holanda, Providencia","Volver al listado
...
...
Propiedades usadas
RM (Metropolitana)
Providencia
Compartir
Imprimir PDF",
2518,UF,18.200,UF 18.200,https://www.portalinmobiliario.com/MLC-538869686-casa-en-venta-de-4-dorm-en-providencia-_JM#position=10&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
205 m²","Superficie útil
140 m²","Dormitorios
4","Ambientes
4","Baños
3",,"Descripción
Casa en VENTA en Providencia, Barrio Las Flores.

Linda e impecable casa de dos pisos, en excelente barrio residencial, cercana a estación de metro Bilbao, a pocas cuadras de colegio San Ignacio, San Gabriel y Villa María; a pasos de Club providencia, supermercados y comercio en general.
Remodelada desde el año 2016, ampliada recientemente el año 2019.

Primer piso cuenta con:
- Hall de entrada.
- Espaciosa cocina que puede integrarse al living (cuenta con puertas correderas).
- Living comedor con piso parquet vitrificado, luminoso, con salida a patio posterior.
- Baño de visita.
- Salita que puede ser usada como sala de estar, escritorio o espacio de juego.
- Habitación y baño de servicio.

Segundo piso cuenta con:
- Dormitorio principal en suite con walk-in clóset y amplio baño con jacuzzi y shower door, con luz natural.
- 2 dormitorios con clósets.
- 1 baño completo con tina y luz natural.

La casa cuenta con:
- Loggia.
- Patio trasero.
- Calefacción central con sistema Google Nest.
- Ventanas termopanel en todo el segundo piso.
- Estacionamiento para 1 auto.

Para más información o visitas, llama al: 569985013462 o escríbenos a: karina@keyproperties.com
| Venta y Arriendo | Brokers- Partners |
www.keyproperties.com",...,29-07-2020,"Barrio Las Flores - Pocuro, Las Lilas, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Las Lilas
Compartir
Imprimir PDF",
2519,UF,24.000,UF 24.000,https://www.portalinmobiliario.com/MLC-538861893-casa-en-venta-de-5-dormitorios-en-providencia-_JM#position=11&type=item&tracking_id=f664580b-69dc-4b05-ae50-2992e045ee2d,"Superficie total
468.6 m²","Superficie útil
208 m²","Dormitorios
5","Ambientes
5","Baños
5",,"Descripción
Se vende preciosa casa remodelada año 1952 en perfecto estado

Distribución

Primer piso
- Hall de entrada
- Baño de visitas
- Sala de estar o oficina.
- Amplio living comedor con salida a terraza.
- Cocina ampliada
- Dormitorio de servicio completo
- Loggia
- Segundo dormitorio de servicio o dormitorio de invitados fuera de la casa. con baño.

- Jardín formada con pasto y arboles , piscina , terraza techada , barbecue.

Segundo Piso
- Dormitorio pincipal en suite con baño completo con jacuzzi , amplio walk in closet y salida a pequeña terraza privada.
- Segundo dormitorio muy amplio.
- Tercer dormitorio con una salita de estar o escritorio privado.
- Baño completo en pasillo.

Detalles casa
- casa remodelada .
- piso parquet en toda la casa y hall de entrada con piso de madera.
- ventanas de termopanel en todo el segundo piso.
- aire acondicionado en todos los dormitorios.
- bodegas en estacionamiento.
- circuito cerrado de camaras conectado a celulares ( app)
- Chimenea funciona con Etenol.
- Cocina con Lucarnas .
- Gas por cañeria.",...,29-07-2020,"Sector Pocuro - San Ignacio Del Bosque !!! (mjn), Metro Bilbao, Providencia","Volver al listado
...
...
...
RM (Metropolitana)
Providencia
Metro Bilbao
Compartir
Imprimir PDF",
