Unnamed: 0,PriceUnit,Price,item,link,fld0,fld1,fld2,fld3,fld4,fld5,Description,PropertyState,PublishedDate,Title,Section,Models
12501,UF,1.750,UF 1.750,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5500261-edificio-las-rejas-estacion-central-uda#position=30&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Superficie total
22 m²","Superficie útil
22 m²","Dormitorios
1","Baños
1","Gastos comunes
30000 CLP",,"Descripción
Se vende para inversionistas pack de 5 departamentos estudios de 22m2 en nuevo edificio Las Rejas de Inmobiliaria Absal.Venta en UF1.750 cada uno. Total UF 8.750Todos arrendados en $220.000/ mesEstudios con agradable ambientes y mejor construcción con terminaciones de primer nivel.Piso tipo porcelanato.Ventanales termopanelCocina amobladaCocina equipada con campaña, horno, encimera y microondas.Central de agua caliente con re marcadores individuales.Gastos Comunes $30.000Edificio modernoSeguridad a través de circuito cerrado de televisión.Gimnasio equipado.Salas multiuso.Quinchos.Piscina panorámica.Lavandería.Jardines.Bicicleros.",...,12-03-2020,"Edificio Las Rejas, Estación Central, Metro Las Rejas, Estación Central","Volver al listado
...
...
...
...
Estación Central
Metro Las Rejas
Compartir
Imprimir PDF",
12502,UF,2.650,UF 2.650,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5443587-metro-u-santiago-padre-hurtado-uda#position=31&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Superficie total
68 m²","Superficie útil
65 m²","Dormitorios
3","Baños
2","Gastos comunes
90000 CLP",,"Descripción
SE VENDE EXCELENTE DEPARTAMENTO 3D/2B CON ESTACIONAMIENTO Y BODEGA, GRAL VELÁSQUEZ/ECUADOR METRO UNIVERSIDAD DE SANTIAGO.

Excelente departamento en venta de 65 mts2, 3 dormitorios (con closet empotrados) y 2 baños(ambos con tina), amplio living comedor con terraza orientada a la cordillera(vista al oriente), cocina equipada y amoblada, logia, dormitorio matrimonial con walking closet y baño en suite. Estacionamiento propio y Bodega.

Ubicado en el Piso 25, excelente vista, acústica y temperatura ambiente.

Conectividad: Entre Alameda y Av. Ecuador, por Av. Padre Alberto Hurtado.

A pasos del Metro U de Santiago y San Alberto Hurtado (Linea 1), frente a supermercado Líder, locomoción prácticamente ilimitada las 24hrs. Centros comerciales, mall plaza alameda, universidad de Santiago, terminal de buses y mucho más.

Sin duda una excelente opción.


Características propiedad
alarma, hall, loggia, terraza con malla, cocina amoblada, cocina equipada, portón automático

Características comunidad
accesos controlados, citófono, estacionamiento de visitas, gimnasio, piscina, portón eléctrico, quincho, sala de eventos, sala de juegos

Gastos
Gastos comunes: $ 90.000

Estacionamientos y bodegas
Estacionamientos: 1
Bodegas: 1",...,11-03-2020,"Metro U. Santiago / Padre Hurtado, Universidad De Santiago, Estación Central","Volver al listado
...
...
...
...
Estación Central
Universidad de Santiago
Compartir
Imprimir PDF",
12503,UF,,UF ,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490665-metro-san-alberto-hurtado-2d1b-uda#position=32&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D1B
Ver mas información: https://ventas.assetplan.cl/producto/metro-san-alberto-hurtado-2d1b",...,10-03-2020,"Metro San Alberto Hurtado - 2d1b, San Alberto Hurtado, Estación Central","Volver al listado
...
...
...
...
Estación Central
San Alberto Hurtado
Compartir
Imprimir PDF",
12504,UF,,UF ,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490664-metro-san-alberto-hurtado-1d1b-uda#position=33&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
1","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 1D1B
Ver mas información: https://ventas.assetplan.cl/producto/metro-san-alberto-hurtado-1d1b",...,10-03-2020,"Metro San Alberto Hurtado - 1d1b, San Alberto Hurtado, Estación Central","Volver al listado
...
...
...
...
Estación Central
San Alberto Hurtado
Compartir
Imprimir PDF",
12505,UF,,UF ,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490666-metro-san-alberto-hurtado-2d2b-uda#position=34&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
2",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D2B
Ver mas información: https://ventas.assetplan.cl/producto/metro-san-alberto-hurtado-2d2b",...,10-03-2020,"Metro San Alberto Hurtado - 2d2b, San Alberto Hurtado, Estación Central","Volver al listado
...
...
...
...
Estación Central
San Alberto Hurtado
Compartir
Imprimir PDF",
12506,UF,1.800,UF 1.800,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490651-edificio-alameda-central-1d1b-metro-uda#position=35&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
1","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 1D1B
Ver mas información: https://ventas.assetplan.cl/producto/alameda-central-op-12726",...,10-03-2020,"Edificio Alameda Central - 1d1b - Metro, San Alberto Hurtado, Estación Central","Volver al listado
...
...
...
...
Estación Central
San Alberto Hurtado
Compartir
Imprimir PDF",
12507,UF,1.910,UF 1.910,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490643-edificio-conquista-velasquez-i-autopis-uda#position=36&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
1","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 1D1B
Ver mas información: https://ventas.assetplan.cl/producto/conquista-velasquez-i-op2740",...,10-03-2020,"Edificio Conquista Velasquez I - Autopis, Universidad De Santiago, Estación Central","Volver al listado
...
...
...
...
Estación Central
Universidad de Santiago
Compartir
Imprimir PDF",
12508,UF,1.910,UF 1.910,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490642-edificio-conquista-velasquez-i-autopis-uda#position=37&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
1","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 1D1B
Ver mas información: https://ventas.assetplan.cl/producto/conquista-velasquez-i-op2738",...,10-03-2020,"Edificio Conquista Velasquez I - Autopis, Universidad De Santiago, Estación Central","Volver al listado
...
...
...
...
Estación Central
Universidad de Santiago
Compartir
Imprimir PDF",
12509,UF,2.850,UF 2.850,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490646-edificio-conquista-velasquez-i-autopis-uda#position=38&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
2",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D2B
Incluye Bodega
Incluye Estacionamiento
Ver mas información: https://ventas.assetplan.cl/producto/conquista-velasquez-i-op1686",...,10-03-2020,"Edificio Conquista Velasquez I - Autopis, Universidad De Santiago, Estación Central","Volver al listado
...
...
...
...
Estación Central
Universidad de Santiago
Compartir
Imprimir PDF",
12510,UF,2.220,UF 2.220,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490640-edificio-conquista-velasquez-i-autopis-uda#position=39&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D1B
Ver mas información: https://ventas.assetplan.cl/producto/conquista-velasquez-i-op2736",...,10-03-2020,"Edificio Conquista Velasquez I - Autopis, Universidad De Santiago, Estación Central","Volver al listado
...
...
...
...
Estación Central
Universidad de Santiago
Compartir
Imprimir PDF",
12511,UF,2.490,UF 2.490,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490641-edificio-conquista-velasquez-i-autopis-uda#position=40&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D1B
Incluye Estacionamiento
Ver mas información: https://ventas.assetplan.cl/producto/conquista-velasquez-i-op2737",...,10-03-2020,"Edificio Conquista Velasquez I - Autopis, Universidad De Santiago, Estación Central","Volver al listado
...
...
...
...
Estación Central
Universidad de Santiago
Compartir
Imprimir PDF",
12512,UF,2.400,UF 2.400,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490618-edificio-eco-futuro-ii-1d1b-metro-ec-uda#position=41&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
1","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 1D1B
Incluye Bodega
Incluye Estacionamiento
Ver mas información: https://ventas.assetplan.cl/producto/eco-futuro-ii-op8762",...,10-03-2020,"Edificio Eco Futuro Ii - 1d1b - Metro Ec, Metro Las Rejas, Estación Central","Volver al listado
...
...
...
...
Estación Central
Metro Las Rejas
Compartir
Imprimir PDF",
12513,UF,2.400,UF 2.400,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490620-edificio-eco-futuro-ii-1d1b-metro-ec-uda#position=42&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
1","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 1D1B
Incluye Bodega
Incluye Estacionamiento
Ver mas información: https://ventas.assetplan.cl/producto/eco-futuro-ii-op10009",...,10-03-2020,"Edificio Eco Futuro Ii - 1d1b - Metro Ec, Metro Las Rejas, Estación Central","Volver al listado
...
...
...
...
Estación Central
Metro Las Rejas
Compartir
Imprimir PDF",
12514,UF,2.600,UF 2.600,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5490547-edificio-parque-sacramentinos-2d1b-t-uda#position=43&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D1B
Ver mas información: https://ventas.assetplan.cl/producto/parque-sacramentinos-op3942",...,10-03-2020,"Edificio Parque Sacramentinos - 2d1b - T, Universidad De Santiago, Estación Central","Volver al listado
...
...
...
...
Estación Central
Universidad de Santiago
Compartir
Imprimir PDF",
12515,UF,2.590,UF 2.590,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490532-edificio-espacio-central-2d1b-metro-uda#position=44&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D1B
Ver mas información: https://ventas.assetplan.cl/producto/espacio-central-op4745",...,10-03-2020,"Edificio Espacio Central - 2d1b - Metro, Metro Ecuador, Estación Central","Volver al listado
...
...
...
...
Estación Central
Metro Ecuador
Compartir
Imprimir PDF",
12516,UF,2.400,UF 2.400,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490486-edificio-alameda-central-1d1b-metro-uda#position=45&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
1","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 1D1B
Incluye Bodega
Incluye Estacionamiento
Ver mas información: https://ventas.assetplan.cl/producto/alameda-central-op1580",...,10-03-2020,"Edificio Alameda Central - 1d1b - Metro, San Alberto Hurtado, Estación Central","Volver al listado
...
...
...
...
Estación Central
San Alberto Hurtado
Compartir
Imprimir PDF",
12517,UF,2.641,UF 2.641,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490481-proyecto-caiquen-2d2b-estacion-centr-uda#position=46&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
2",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D2B
Ver mas información: https://ventas.assetplan.cl/producto/caiquen-2d2b",...,10-03-2020,"Proyecto Caiquen - 2d2b - Estacion Centr, Metro Las Rejas, Estación Central","Volver al listado
...
...
...
...
Estación Central
Metro Las Rejas
Compartir
Imprimir PDF",
12518,UF,2.537,UF 2.537,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490479-proyecto-caiquen-2d1b-estacion-centr-uda#position=47&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D1B
Ver mas información: https://ventas.assetplan.cl/producto/caiquen-2d1b",...,10-03-2020,"Proyecto Caiquen - 2d1b - Estacion Centr, Metro Las Rejas, Estación Central","Volver al listado
...
...
...
...
Estación Central
Metro Las Rejas
Compartir
Imprimir PDF",
12519,UF,1.390,UF 1.390,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490454-edificio-jardines-del-obispo-autopista-uda#position=48&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D1B
Ver mas información: https://ventas.assetplan.cl/producto/jardines-del-obispo-dp511",...,10-03-2020,"Edificio Jardines Del Obispo - Autopista, Nogales - San Eugenio, Estación Central","Volver al listado
...
...
...
...
Estación Central
Nogales - San Eugenio
Compartir
Imprimir PDF",
12520,UF,2.400,UF 2.400,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490443-edificio-conquista-velasquez-i-2d1b-a-uda#position=49&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D1B
Incluye Estacionamiento
Ver mas información: https://ventas.assetplan.cl/producto/conquista-velasquez-i-op2734",...,10-03-2020,"Edificio Conquista Velasquez I - 2d1b- A, Universidad De Santiago, Estación Central","Volver al listado
...
...
...
...
Estación Central
Universidad de Santiago
Compartir
Imprimir PDF",
12521,UF,2.300,UF 2.300,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5490430-edificio-conquista-velasquez-i-2d1b-a-uda#position=50&type=item&tracking_id=abb8fca3-e160-4bd6-8aa8-a9f30645f9fb,"Dormitorios
2","Baños
1",,,,,"Descripción
EXCLUSIVO PARA INVERSIONISTAS
Tipo Depto: 2D1B
Incluye Bodega
Incluye Estacionamiento
Ver mas información: https://ventas.assetplan.cl/producto/conquista-velasquez-i-op2756",...,10-03-2020,"Edificio Conquista Velasquez I - 2d1b- A, Universidad De Santiago, Estación Central","Volver al listado
...
...
...
...
Estación Central
Universidad de Santiago
Compartir
Imprimir PDF",
